ds,Store_ID,Product_ID,Actual_Sales,XGB_Sales_Pred
2023-10-26,3,2,352,320.42456
2023-10-26,3,3,364,322.41418
2023-10-26,3,4,196,198.59648
2023-10-26,3,5,189,187.62428
2023-10-26,3,6,273,249.12383
2023-10-26,3,7,159,186.89581
2023-10-26,3,8,176,174.4818
2023-10-26,3,9,257,227.08731
2023-10-26,3,10,99,95.03192
2023-10-26,3,11,372,309.59854
2023-10-26,3,12,263,265.66092
2023-10-26,3,13,69,45.664627
2023-10-26,3,14,104,60.87831
2023-10-26,3,15,44,25.940132
2023-10-26,3,16,184,87.37401
2023-10-26,3,17,81,65.45037
2023-10-26,3,18,105,95.90422
2023-10-26,3,19,43,58.513103
2023-10-26,3,20,145,118.42948
2023-10-26,4,1,174,182.44821
2023-10-26,4,2,78,62.48206
2023-10-26,4,3,78,77.90025
2023-10-26,4,4,4,52.135838
2023-10-26,4,5,55,39.865047
2023-10-26,4,6,15,29.937176
2023-10-26,4,7,27,46.393745
2023-10-26,4,8,3,53.09929
2023-10-26,4,9,57,50.446964
2023-10-26,4,10,129,166.8103
2023-10-26,4,11,60,44.73293
2023-10-26,4,12,127,175.43105
2023-10-26,4,13,243,200.1253
2023-10-26,4,14,175,166.25836
2023-10-26,4,15,10,24.258116
2023-10-26,4,16,53,61.334824
2023-10-26,4,17,140,167.2858
2023-10-26,4,18,10,66.07351
2023-10-26,4,19,54,64.76822
2023-10-26,4,20,286,280.2858
2023-10-26,5,1,119,168.6773
2023-10-26,5,2,136,157.47086
2023-10-26,5,3,240,229.15196
2023-10-26,5,4,70,148.2252
2023-10-26,5,5,90,52.827137
2023-10-26,5,6,228,220.96085
2023-10-26,5,7,160,167.118
2023-10-26,5,8,53,65.8063
2023-10-26,5,9,220,214.69012
2023-10-26,5,10,236,217.45058
2023-10-26,5,11,193,192.97365
2023-10-26,5,12,323,309.35745
2023-10-26,5,13,33,19.425898
2023-10-26,5,14,19,38.34586
2023-10-26,5,15,81,54.316826
2023-10-26,5,16,232,238.81151
2023-10-26,5,17,27,44.696625
2023-10-26,5,18,13,62.13183
2023-10-26,5,19,83,89.966644
2023-10-26,5,20,124,74.25832
2023-10-27,1,1,20,47.60754
2023-10-27,1,2,64,60.458282
2023-10-27,1,3,70,63.829144
2023-10-27,1,4,15,114.87718
2023-10-27,1,5,303,270.60904
2023-10-27,1,6,142,98.42508
2023-10-27,1,7,198,192.73901
2023-10-27,1,8,292,277.92047
2023-10-27,1,9,151,164.90678
2023-10-27,1,10,314,269.38266
2023-10-27,1,11,124,86.80054
2023-10-27,1,12,270,238.21796
2023-10-27,1,13,84,48.29862
2023-10-27,1,14,29,38.2757
2023-10-27,1,15,26,28.22133
2023-10-27,1,16,202,195.48973
2023-10-27,1,17,142,69.37852
2023-10-27,1,18,203,194.66084
2023-10-27,1,19,37,62.77749
2023-10-27,1,20,136,157.77396
2023-10-27,2,1,93,53.06596
2023-10-27,2,2,3,28.945833
2023-10-27,2,3,101,167.33234
2023-10-27,2,4,348,318.2542
2023-10-27,2,5,237,211.76431
2023-10-27,2,6,238,222.38582
2023-10-27,2,7,139,164.49164
2023-10-27,2,8,46,47.823532
2023-10-27,2,9,35,47.20179
2023-10-27,2,10,72,134.25194
2023-10-27,2,11,62,65.39157
2023-10-27,2,12,378,344.46225
2023-10-27,2,13,268,232.82979
2023-10-27,2,14,30,110.95499
2023-10-27,2,15,343,290.821
2023-10-27,2,16,133,88.492065
2023-10-27,2,17,43,18.351643
2023-10-27,2,18,247,236.62111
2023-10-27,2,19,172,75.11893
2023-10-27,2,20,26,31.146412
2023-10-27,3,1,19,27.0476
2023-10-27,3,2,82,145.30617
2023-10-27,3,3,374,346.6344
2023-10-27,3,4,113,79.02682
2023-10-27,3,5,43,52.669315
2023-10-27,3,6,166,183.31287
2023-10-27,3,7,36,38.06407
2023-10-27,3,8,121,156.48598
2023-10-27,3,9,111,155.99248
2023-10-27,3,10,22,60.06408
2023-10-27,3,11,31,47.09831
2023-10-27,3,12,17,43.155636
2023-10-27,3,13,289,270.85367
2023-10-27,3,14,197,192.28242
2023-10-27,3,15,336,297.98007
2023-10-27,3,16,88,134.45164
2023-10-27,3,17,97,131.35817
2023-10-27,3,18,188,167.66458
2023-10-27,3,19,70,119.87707
2023-10-27,3,20,148,85.65667
2023-10-27,4,1,99,69.30099
2023-10-27,4,2,174,165.03212
2023-10-27,4,3,92,166.33484
2023-10-27,4,4,140,105.48484
2023-10-27,4,5,183,190.50728
2023-10-27,4,6,6,45.702427
2023-10-27,4,7,33,32.986694
2023-10-27,4,8,262,243.53242
2023-10-27,4,9,107,156.23811
2023-10-27,4,10,117,91.14666
2023-10-27,4,11,7,55.13354
2023-10-27,4,12,64,60.628685
2023-10-27,4,13,88,154.52132
2023-10-27,4,14,70,120.68232
2023-10-27,4,15,76,68.901146
2023-10-27,4,16,70,131.3354
2023-10-27,4,17,50,31.251919
2023-10-27,4,18,65,128.57327
2023-10-27,4,19,22,94.075356
2023-10-27,4,20,161,171.16666
2023-10-27,5,1,53,33.412548
2023-10-27,5,2,47,18.816362
2023-10-27,5,3,21,39.663292
2023-10-27,5,4,60,47.84713
2023-10-27,5,5,153,96.93521
2023-10-27,5,6,207,184.19238
2023-10-27,5,7,278,239.65761
2023-10-27,5,8,34,47.338173
2023-10-27,5,9,46,24.078407
2023-10-27,5,10,118,77.4369
2023-10-27,5,11,191,154.20923
2023-10-27,5,12,250,251.86794
2023-10-27,5,13,48,39.904808
2023-10-27,5,14,125,141.0746
2023-10-27,5,15,138,102.69565
2023-10-27,5,16,158,160.3255
2023-10-27,5,17,174,159.40747
2023-10-27,5,18,13,46.416313
2023-10-27,5,19,106,133.74252
2023-10-27,5,20,52,36.181488
2023-10-28,1,1,255,234.33716
2023-10-28,1,2,11,30.143091
2023-10-28,1,3,133,84.66376
2023-10-28,1,4,139,158.15427
2023-10-28,1,5,169,165.82603
2023-10-28,1,6,44,32.377636
2023-10-28,1,7,180,160.9668
2023-10-28,1,8,410,342.8162
2023-10-28,1,9,19,33.690342
2023-10-28,1,10,200,192.9964
2023-10-28,1,11,89,44.30841
2023-10-28,1,12,98,178.93102
2023-10-28,1,13,57,51.279533
2023-10-28,1,14,278,240.58862
2023-10-28,1,15,46,57.280853
2023-10-28,1,16,142,165.37381
2023-10-28,1,17,388,338.26505
2023-10-28,1,18,21,44.69832
2023-10-28,1,19,249,208.12149
2023-10-28,1,20,96,120.43637
2023-10-28,2,1,100,142.48149
2023-10-28,2,2,72,47.754612
2023-10-28,2,3,1,44.16523
2023-10-28,2,4,130,94.160225
2023-10-28,2,5,313,272.30057
2023-10-28,2,6,132,142.22458
2023-10-28,2,7,64,124.25547
2023-10-28,2,8,142,191.68918
2023-10-28,2,9,26,18.058565
2023-10-28,2,10,180,174.00276
2023-10-28,2,11,406,342.3899
2023-10-28,2,12,446,373.34338
2023-10-28,2,13,170,184.93706
2023-10-28,2,14,182,158.77496
2023-10-28,2,15,199,203.29579
2023-10-28,2,16,310,259.44263
2023-10-28,2,17,15,34.89434
2023-10-28,2,18,394,342.79907
2023-10-28,2,19,19,109.45078
2023-10-28,2,20,25,25.36539
2023-10-28,3,1,2,26.931467
2023-10-28,3,2,106,65.21881
2023-10-28,3,3,237,234.97797
2023-10-28,3,4,13,45.89115
2023-10-28,3,5,7,34.738346
2023-10-28,3,6,270,247.88315
2023-10-28,3,7,43,57.2165
2023-10-28,3,8,41,45.923447
2023-10-28,3,9,263,236.97368
2023-10-28,3,10,103,70.79512
2023-10-28,3,11,10,39.188118
2023-10-28,3,12,198,205.35124
2023-10-28,3,13,306,273.02106
2023-10-28,3,14,30,46.21738
2023-10-28,3,15,337,312.15756
2023-10-28,3,16,179,151.68132
2023-10-28,3,17,145,96.02403
2023-10-28,3,18,44,112.07705
2023-10-28,3,19,103,57.625153
2023-10-28,3,20,38,24.816238
2023-10-28,4,1,172,163.94269
2023-10-28,4,2,1,36.10938
2023-10-28,4,3,51,67.1339
2023-10-28,4,4,274,226.20964
2023-10-28,4,5,70,61.96471
2023-10-28,4,6,266,253.28548
2023-10-28,4,7,117,69.46635
2023-10-28,4,8,14,54.88379
2023-10-28,4,9,129,149.9737
2023-10-28,4,10,165,156.83458
2023-10-28,4,11,76,71.36933
2023-10-28,4,12,182,193.05783
2023-10-28,4,13,181,174.22871
2023-10-28,4,14,327,303.0481
2023-10-28,4,15,75,151.75282
2023-10-28,4,16,117,75.5896
2023-10-28,4,17,294,274.98584
2023-10-28,4,18,108,92.681015
2023-10-28,4,19,21,31.625937
2023-10-28,4,20,355,320.97128
2023-10-28,5,1,136,75.65325
2023-10-28,5,2,86,124.40337
2023-10-28,5,3,7,40.162746
2023-10-28,5,4,417,344.446
2023-10-28,5,5,275,258.298
2023-10-28,5,6,89,63.59212
2023-10-28,5,7,6,41.00783
2023-10-28,5,8,379,334.84457
2023-10-28,5,9,26,34.471653
2023-10-28,5,10,63,110.80636
2023-10-28,5,11,9,49.159393
2023-10-28,5,12,300,288.265
2023-10-28,5,13,11,50.636524
2023-10-28,5,14,281,239.9526
2023-10-28,5,15,14,42.633312
2023-10-28,5,16,22,41.548435
2023-10-28,5,17,413,332.6023
2023-10-28,5,18,24,50.74658
2023-10-28,5,19,123,153.69225
2023-10-28,5,20,389,331.86142
2023-10-29,1,1,218,203.56108
2023-10-29,1,2,268,235.18768
2023-10-29,1,3,105,154.26692
2023-10-29,1,4,19,41.36941
2023-10-29,1,5,27,31.926567
2023-10-29,1,6,60,143.96567
2023-10-29,1,7,147,166.49013
2023-10-29,1,8,398,338.24387
2023-10-29,1,9,228,212.64551
2023-10-29,1,10,154,78.00798
2023-10-29,1,11,183,180.91602
2023-10-29,1,12,355,317.3202
2023-10-29,1,13,107,82.59173
2023-10-29,1,14,5,48.770157
2023-10-29,1,15,90,63.174774
2023-10-29,1,16,100,144.39188
2023-10-29,1,17,173,186.2436
2023-10-29,1,18,9,54.549774
2023-10-29,1,19,103,133.05511
2023-10-29,1,20,96,64.95189
2023-10-29,2,1,69,52.194218
2023-10-29,2,2,125,73.83411
2023-10-29,2,3,144,162.4115
2023-10-29,2,4,72,72.129585
2023-10-29,2,5,104,99.57509
2023-10-29,2,6,39,43.060036
2023-10-29,2,7,22,28.418459
2023-10-29,2,8,250,254.70103
2023-10-29,2,9,248,227.83745
2023-10-29,2,10,79,102.17018
2023-10-29,2,11,143,180.20364
2023-10-29,2,12,245,251.08783
2023-10-29,2,13,77,68.90971
2023-10-29,2,14,78,75.34973
2023-10-29,2,15,286,256.0156
2023-10-29,2,16,130,88.90192
2023-10-29,2,17,105,179.24828
2023-10-29,2,18,61,52.49231
2023-10-29,2,19,20,37.01533
2023-10-29,2,20,128,102.56462
2023-10-29,3,1,34,38.2029
2023-10-29,3,2,131,136.70807
2023-10-29,3,3,40,37.603252
2023-10-29,3,4,153,194.65802
2023-10-29,3,5,287,281.9524
2023-10-29,3,6,2,37.341988
2023-10-29,3,7,216,194.66159
2023-10-29,3,8,95,95.06592
2023-10-29,3,9,79,64.395355
2023-10-29,3,10,110,65.07618
2023-10-29,3,11,99,161.90242
2023-10-29,3,12,137,193.64844
2023-10-29,3,13,5,62.322266
2023-10-29,3,14,43,45.98532
2023-10-29,3,15,34,44.820854
2023-10-29,3,16,323,298.73865
2023-10-29,3,17,88,73.344284
2023-10-29,3,18,38,48.56793
2023-10-29,3,19,186,147.77908
2023-10-29,3,20,116,114.688126
2023-10-29,4,1,17,31.867449
2023-10-29,4,2,224,203.6504
2023-10-29,4,3,362,312.4133
2023-10-29,4,4,225,248.26096
2023-10-29,4,5,53,55.502663
2023-10-29,4,6,227,219.70297
2023-10-29,4,7,103,71.75894
2023-10-29,4,8,72,98.202736
2023-10-29,4,9,1,47.44718
2023-10-29,4,10,71,38.50707
2023-10-29,4,11,93,64.5062
2023-10-29,4,12,59,52.277416
2023-10-29,4,13,384,359.86505
2023-10-29,4,14,289,276.12286
2023-10-29,4,15,108,97.24095
2023-10-29,4,16,207,188.90009
2023-10-29,4,17,59,146.70801
2023-10-29,4,18,321,289.25742
2023-10-29,4,19,190,151.05583
2023-10-29,4,20,257,262.3545
2023-10-29,5,1,142,79.80022
2023-10-29,5,2,139,164.68721
2023-10-29,5,3,185,158.50519
2023-10-29,5,4,283,263.59256
2023-10-29,5,5,50,46.40128
2023-10-29,5,6,135,156.23196
2023-10-29,5,7,223,202.47705
2023-10-29,5,8,236,247.43411
2023-10-29,5,9,8,36.140446
2023-10-29,5,10,80,51.35885
2023-10-29,5,11,153,160.94609
2023-10-29,5,12,197,200.4031
2023-10-29,5,13,284,254.95949
2023-10-29,5,14,296,281.09503
2023-10-29,5,15,77,130.0719
2023-10-29,5,16,165,101.92744
2023-10-29,5,17,416,363.9094
2023-10-29,5,18,82,53.570206
2023-10-29,5,19,169,156.81557
2023-10-29,5,20,37,57.68171
2023-10-30,1,1,362,319.91058
2023-10-30,1,2,42,107.677246
2023-10-30,1,3,52,56.704704
2023-10-30,1,4,121,174.15347
2023-10-30,1,5,372,319.5038
2023-10-30,1,6,24,35.24634
2023-10-30,1,7,10,48.162315
2023-10-30,1,8,38,61.250454
2023-10-30,1,9,363,320.8456
2023-10-30,1,10,7,21.852175
2023-10-30,1,11,224,190.93138
2023-10-30,1,12,57,60.58879
2023-10-30,1,13,122,163.44817
2023-10-30,1,14,71,62.71089
2023-10-30,1,15,19,113.74762
2023-10-30,1,16,180,179.61064
2023-10-30,1,17,0,55.277637
2023-10-30,1,18,136,151.60252
2023-10-30,1,19,310,261.38776
2023-10-30,1,20,52,62.886967
2023-10-30,2,1,448,345.69287
2023-10-30,2,2,53,36.216145
2023-10-30,2,3,143,94.02594
2023-10-30,2,4,208,186.7823
2023-10-30,2,5,51,124.079384
2023-10-30,2,6,190,155.62611
2023-10-30,2,7,92,129.96901
2023-10-30,2,8,333,316.1769
2023-10-30,2,9,199,196.61293
2023-10-30,2,10,65,97.28135
2023-10-30,2,11,245,214.97295
2023-10-30,2,12,216,238.41087
2023-10-30,2,13,226,230.20499
2023-10-30,2,14,63,144.49844
2023-10-30,2,15,16,40.836025
2023-10-30,2,16,202,194.32799
2023-10-30,2,17,47,49.89651
2023-10-30,2,18,123,80.522804
2023-10-30,2,19,151,84.91127
2023-10-30,2,20,73,47.399204
2023-10-30,3,1,183,191.24597
2023-10-30,3,2,56,110.389534
2023-10-30,3,3,7,47.05308
2023-10-30,3,4,329,309.79514
2023-10-30,3,5,318,305.1739
2023-10-30,3,6,136,154.74553
2023-10-30,3,7,140,97.557365
2023-10-30,3,8,65,45.05161
2023-10-30,3,9,127,83.976425
2023-10-30,3,10,5,34.779617
2023-10-30,3,11,118,153.19032
2023-10-30,3,12,169,168.32681
2023-10-30,3,13,294,284.77368
2023-10-30,3,14,133,86.06987
2023-10-30,3,15,55,122.737274
2023-10-30,3,16,12,53.95569
2023-10-30,3,17,37,53.389454
2023-10-30,3,18,158,181.88036
2023-10-30,3,19,164,176.26343
2023-10-30,3,20,77,124.55087
2023-10-30,4,1,88,78.185
2023-10-30,4,2,2,22.713657
2023-10-30,4,3,135,93.12914
2023-10-30,4,4,132,152.51494
2023-10-30,4,5,185,187.53827
2023-10-30,4,6,83,65.734856
2023-10-30,4,7,123,73.9479
2023-10-30,4,8,3,43.45025
2023-10-30,4,9,69,150.24834
2023-10-30,4,10,81,35.33834
2023-10-30,4,11,67,60.445023
2023-10-30,4,12,47,37.964405
2023-10-30,4,13,133,95.06617
2023-10-30,4,14,151,107.1199
2023-10-30,4,15,326,296.7657
2023-10-30,4,16,283,252.02727
2023-10-30,4,17,243,229.37671
2023-10-30,4,18,123,87.80801
2023-10-30,4,19,225,210.25665
2023-10-30,4,20,25,31.43055
2023-10-30,5,1,202,212.19757
2023-10-30,5,2,99,66.5311
2023-10-30,5,3,72,58.297543
2023-10-30,5,4,212,196.83037
2023-10-30,5,5,89,78.35194
2023-10-30,5,6,106,72.47264
2023-10-30,5,7,112,130.66403
2023-10-30,5,8,204,199.2551
2023-10-30,5,9,33,57.413963
2023-10-30,5,10,328,293.0131
2023-10-30,5,11,47,33.886597
2023-10-30,5,12,13,39.88325
2023-10-30,5,13,211,207.81871
2023-10-30,5,14,48,45.40156
2023-10-30,5,15,69,51.408123
2023-10-30,5,16,429,334.6497
2023-10-30,5,17,154,113.53199
2023-10-30,5,18,81,60.658897
2023-10-30,5,19,59,46.692772
2023-10-30,5,20,371,295.72186
2023-10-31,1,1,311,302.00916
2023-10-31,1,2,68,37.500755
2023-10-31,1,3,217,198.22658
2023-10-31,1,4,131,157.78787
2023-10-31,1,5,21,71.27211
2023-10-31,1,6,363,315.4175
2023-10-31,1,7,64,44.688488
2023-10-31,1,8,332,298.612
2023-10-31,1,9,162,179.98732
2023-10-31,1,10,68,134.99252
2023-10-31,1,11,151,153.30547
2023-10-31,1,12,22,39.038914
2023-10-31,1,13,149,172.95108
2023-10-31,1,14,168,164.30533
2023-10-31,1,15,9,42.10243
2023-10-31,1,16,153,93.00084
2023-10-31,1,17,171,189.47098
2023-10-31,1,18,162,149.82146
2023-10-31,1,19,35,125.29891
2023-10-31,1,20,1,39.67636
2023-10-31,2,1,80,150.3196
2023-10-31,2,2,89,38.561596
2023-10-31,2,3,68,40.39055
2023-10-31,2,4,5,41.404537
2023-10-31,2,5,79,68.63197
2023-10-31,2,6,35,24.487474
2023-10-31,2,7,189,71.781975
2023-10-31,2,8,25,48.27434
2023-10-31,2,9,104,167.49352
2023-10-31,2,10,37,52.908184
2023-10-31,2,11,122,144.28316
2023-10-31,2,12,99,142.595
2023-10-31,2,13,39,44.412457
2023-10-31,2,14,51,25.942616
2023-10-31,2,15,161,159.6291
2023-10-31,2,16,114,99.56289
2023-10-31,2,17,105,156.14911
2023-10-31,2,18,27,23.663136
2023-10-31,2,19,59,49.61751
2023-10-31,2,20,389,344.64203
2023-10-31,3,1,157,116.26028
2023-10-31,3,2,18,19.751461
2023-10-31,3,3,76,48.910595
2023-10-31,3,4,277,251.06947
2023-10-31,3,5,285,272.10547
2023-10-31,3,6,40,38.960487
2023-10-31,3,7,117,65.65967
2023-10-31,3,8,35,43.800083
2023-10-31,3,9,177,156.88939
2023-10-31,3,10,143,180.17343
2023-10-31,3,11,172,166.77898
2023-10-31,3,12,201,174.13902
2023-10-31,3,13,135,151.07765
2023-10-31,3,14,45,15.499999
2023-10-31,3,15,155,175.36728
2023-10-31,3,16,179,192.4756
2023-10-31,3,17,273,236.82964
2023-10-31,3,18,95,40.082314
2023-10-31,3,19,167,157.40366
2023-10-31,3,20,2,44.721706
2023-10-31,4,1,111,158.43861
2023-10-31,4,2,83,109.676735
2023-10-31,4,3,31,41.677746
2023-10-31,4,4,125,162.98553
2023-10-31,4,5,86,58.7389
2023-10-31,4,6,69,70.69073
2023-10-31,4,7,87,50.58296
2023-10-31,4,8,56,60.787273
2023-10-31,4,9,339,301.013
2023-10-31,4,10,34,124.37252
2023-10-31,4,11,233,196.14508
2023-10-31,4,12,45,28.150175
2023-10-31,4,13,209,183.4358
2023-10-31,4,14,89,36.729115
2023-10-31,4,15,87,63.867863
2023-10-31,4,16,323,305.89423
2023-10-31,4,17,50,44.80975
2023-10-31,4,18,20,34.224434
2023-10-31,4,19,169,167.02707
2023-10-31,4,20,140,118.43464
2023-10-31,5,1,50,32.95673
2023-10-31,5,2,49,21.730188
2023-10-31,5,3,244,198.6847
2023-10-31,5,4,55,46.080456
2023-10-31,5,5,405,338.8783
2023-10-31,5,6,119,81.44211
2023-10-31,5,7,66,101.995346
2023-10-31,5,8,9,49.00099
2023-10-31,5,9,91,58.209614
2023-10-31,5,10,50,51.672943
2023-10-31,5,11,256,230.8666
2023-10-31,5,12,173,86.302
2023-10-31,5,13,341,292.0613
2023-10-31,5,14,448,335.39798
2023-10-31,5,15,60,53.359
2023-10-31,5,16,315,279.83304
2023-10-31,5,17,62,44.1496
2023-10-31,5,18,28,21.054981
2023-10-31,5,19,70,48.344517
2023-10-31,5,20,119,194.76364
2023-11-01,1,1,15,39.68633
2023-11-01,1,2,58,33.778366
2023-11-01,1,3,58,34.513836
2023-11-01,1,4,15,35.571682
2023-11-01,1,5,52,54.34772
2023-11-01,1,6,479,338.86826
2023-11-01,1,7,218,185.90263
2023-11-01,1,8,317,293.1043
2023-11-01,1,9,132,81.91861
2023-11-01,1,10,49,35.74478
2023-11-01,1,11,49,32.537872
2023-11-01,1,12,121,69.44743
2023-11-01,1,13,148,169.64258
2023-11-01,1,14,40,31.333296
2023-11-01,1,15,74,115.34537
2023-11-01,1,16,409,341.76514
2023-11-01,1,17,77,47.626396
2023-11-01,1,18,193,166.86642
2023-11-01,1,19,87,42.54414
2023-11-01,1,20,257,271.43045
2023-11-01,2,1,130,83.2838
2023-11-01,2,2,55,101.03542
2023-11-01,2,3,272,234.28093
2023-11-01,2,4,36,37.91104
2023-11-01,2,5,256,261.3324
2023-11-01,2,6,37,41.097626
2023-11-01,2,7,116,55.31696
2023-11-01,2,8,43,29.150194
2023-11-01,2,9,37,40.04277
2023-11-01,2,10,38,33.48831
2023-11-01,2,11,66,37.383274
2023-11-01,2,12,96,39.817917
2023-11-01,2,13,48,41.62316
2023-11-01,2,14,338,311.0126
2023-11-01,2,15,20,23.899008
2023-11-01,2,16,1,49.447872
2023-11-01,2,17,73,49.117424
2023-11-01,2,18,454,342.32352
2023-11-01,2,19,194,166.06413
2023-11-01,2,20,240,225.28517
2023-11-01,3,1,297,263.78052
2023-11-01,3,2,91,49.587135
2023-11-01,3,3,172,175.9968
2023-11-01,3,4,13,43.089638
2023-11-01,3,5,249,239.5348
2023-11-01,3,6,267,257.3777
2023-11-01,3,7,39,23.921728
2023-11-01,3,8,310,268.00046
2023-11-01,3,9,42,129.3918
2023-11-01,3,10,42,23.99366
2023-11-01,3,11,153,172.44133
2023-11-01,3,12,181,155.45154
2023-11-01,3,13,8,47.01263
2023-11-01,3,14,238,235.61754
2023-11-01,3,15,15,25.007925
2023-11-01,3,16,72,177.64264
2023-11-01,3,17,54,29.926775
2023-11-01,3,18,137,166.49348
2023-11-01,3,19,117,147.69206
2023-11-01,3,20,31,55.17008
2023-11-01,4,1,45,27.795801
2023-11-01,4,2,208,166.43367
2023-11-01,4,3,166,173.79965
2023-11-01,4,4,2,31.669973
2023-11-01,4,5,83,158.94942
2023-11-01,4,6,56,63.027657
2023-11-01,4,7,219,197.10051
2023-11-01,4,8,16,45.777027
2023-11-01,4,9,50,46.05983
2023-11-01,4,10,198,104.08293
2023-11-01,4,11,164,169.63168
2023-11-01,4,12,305,253.16985
2023-11-01,4,13,106,157.41498
2023-11-01,4,14,295,294.2659
2023-11-01,4,15,318,302.51486
2023-11-01,4,16,150,111.22565
2023-11-01,4,17,58,36.766872
2023-11-01,4,18,167,108.29014
2023-11-01,4,19,292,256.93854
2023-11-01,4,20,145,110.41882
2023-11-01,5,1,220,220.0779
2023-11-01,5,2,241,199.49275
2023-11-01,5,3,162,180.28363
2023-11-01,5,4,402,331.1794
2023-11-01,5,5,35,61.17763
2023-11-01,5,6,124,181.59996
2023-11-01,5,7,103,139.49171
2023-11-01,5,8,266,247.95021
2023-11-01,5,9,49,44.868214
2023-11-01,5,10,10,24.158337
2023-11-01,5,11,33,44.75754
2023-11-01,5,12,80,133.13095
2023-11-01,5,13,32,38.689934
2023-11-01,5,14,118,90.48126
2023-11-01,5,15,16,39.522205
2023-11-01,5,16,192,189.90201
2023-11-01,5,17,164,150.91663
2023-11-01,5,18,220,229.81839
2023-11-01,5,19,233,217.78156
2023-11-01,5,20,10,39.158337
2023-11-02,1,1,139,173.06544
2023-11-02,1,2,4,34.461674
2023-11-02,1,3,322,306.97998
2023-11-02,1,4,17,36.505447
2023-11-02,1,5,41,42.84944
2023-11-02,1,6,26,66.912415
2023-11-02,1,7,48,42.68743
2023-11-02,1,8,191,179.0159
2023-11-02,1,9,112,137.13058
2023-11-02,1,10,73,34.539932
2023-11-02,1,11,34,45.195446
2023-11-02,1,12,106,71.21034
2023-11-02,1,13,183,164.82172
2023-11-02,1,14,355,335.49225
2023-11-02,1,15,39,41.859108
2023-11-02,1,16,259,257.72336
2023-11-02,1,17,316,259.82465
2023-11-02,1,18,135,91.00622
2023-11-02,1,19,5,44.049755
2023-11-02,1,20,383,332.3695
2023-11-02,2,1,343,308.6835
2023-11-02,2,2,203,190.61653
2023-11-02,2,3,37,28.308086
2023-11-02,2,4,131,89.12126
2023-11-02,2,5,21,40.480663
2023-11-02,2,6,358,339.90234
2023-11-02,2,7,62,31.641596
2023-11-02,2,8,83,79.42093
2023-11-02,2,9,232,201.0027
2023-11-02,2,10,19,23.146252
2023-11-02,2,11,92,115.37012
2023-11-02,2,12,459,345.71863
2023-11-02,2,13,105,79.06764
2023-11-02,2,14,265,271.96872
2023-11-02,2,15,17,38.4005
2023-11-02,2,16,196,214.3154
2023-11-02,2,17,338,292.42468
2023-11-02,2,18,38,65.30785
2023-11-02,2,19,94,68.97385
2023-11-02,2,20,21,33.430325
2023-11-02,3,1,85,145.58684
2023-11-02,3,2,99,71.44462
2023-11-02,3,3,57,51.403275
2023-11-02,3,4,39,47.29627
2023-11-02,3,5,243,231.14574
2023-11-02,3,6,180,175.6399
2023-11-02,3,7,27,37.837555
2023-11-02,3,8,188,180.7807
2023-11-02,3,9,29,34.617035
2023-11-02,3,10,65,105.32223
2023-11-02,3,11,113,140.59402
2023-11-02,3,12,27,54.284653
2023-11-02,3,13,74,48.037735
2023-11-02,3,14,257,255.26454
2023-11-02,3,15,32,44.8298
2023-11-02,3,16,269,239.81367
2023-11-02,3,17,193,182.03893
2023-11-02,3,18,122,100.83434
2023-11-02,3,19,304,272.41022
2023-11-02,3,20,167,193.66077
2023-11-02,4,1,116,172.74323
2023-11-02,4,2,150,163.37398
2023-11-02,4,3,70,66.909035
2023-11-02,4,4,306,267.86426
2023-11-02,4,5,3,36.861084
2023-11-02,4,6,397,353.68564
2023-11-02,4,7,155,169.50536
2023-11-02,4,8,190,188.46169
2023-11-02,4,9,107,140.70442
2023-11-02,4,10,52,109.26838
2023-11-02,4,11,193,177.28311
2023-11-02,4,12,8,67.71117
2023-11-02,4,13,10,36.023205
2023-11-02,4,14,67,140.57332
2023-11-02,4,15,104,164.97716
2023-11-02,4,16,240,214.15192
2023-11-02,4,17,36,57.564182
2023-11-02,4,18,72,52.39091
2023-11-02,4,19,93,69.42137
2023-11-02,4,20,60,60.632725
2023-11-02,5,1,74,70.897064
2023-11-02,5,2,172,171.9243
2023-11-02,5,3,116,161.5745
2023-11-02,5,4,223,214.5452
2023-11-02,5,5,318,277.52832
2023-11-02,5,6,0,44.28715
2023-11-02,5,7,233,202.65558
2023-11-02,5,8,46,37.7007
2023-11-02,5,9,97,144.34476
2023-11-02,5,10,39,15.594601
2023-11-02,5,11,164,164.38551
2023-11-02,5,12,29,51.528664
2023-11-02,5,13,377,327.32974
2023-11-02,5,14,170,186.70657
2023-11-02,5,15,235,219.24696
2023-11-02,5,16,155,171.36621
2023-11-02,5,17,86,146.6806
2023-11-02,5,18,164,150.82881
2023-11-02,5,19,217,231.60013
2023-11-02,5,20,68,68.31162
2023-11-03,1,1,136,81.52712
2023-11-03,1,2,115,154.16902
2023-11-03,1,3,291,262.63086
2023-11-03,1,4,115,99.542366
2023-11-03,1,5,193,187.44336
2023-11-03,1,6,56,145.0965
2023-11-03,1,7,92,123.79618
2023-11-03,1,8,101,153.36206
2023-11-03,1,9,339,307.13385
2023-11-03,1,10,108,132.43947
2023-11-03,1,11,30,30.716543
2023-11-03,1,12,37,132.55063
2023-11-03,1,13,134,67.2017
2023-11-03,1,14,102,166.35197
2023-11-03,1,15,232,208.71533
2023-11-03,1,16,209,197.573
2023-11-03,1,17,79,152.62425
