Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost
1/26/2023,3,1,3,3,143.0,49,79.0,68.9,88.17,15.0,2,0,91.83,2,11.42,2.0,53.94633937
1/26/2023,3,2,3,1,234.0,7,138.0,7.71,33.9,5.0,2,1,31.6,1,8.7,2.0,36.24074562
1/26/2023,3,3,3,2,388.0,108,117.0,125.68,58.71,5.0,1,1,56.98,4,14.89,5.0,58.32290311
1/26/2023,3,4,3,1,129.0,13,61.0,26.01,18.19,15.0,1,1,15.07,2,13.83,2.0,63.29770563
1/26/2023,3,5,3,2,283.0,14,73.0,6.34,29.6,0.0,1,1,27.55,3,9.68,2.0,50.99025727
1/26/2023,3,6,2,4,234.0,5,96.0,15.88,69.64,20.0,4,1,68.49,2,3.52,2.0,41.68578594
1/26/2023,3,7,2,2,251.0,212,33.0,229.5,37.83,5.0,3,1,38.7,1,9.79,5.0,61.40703846
1/26/2023,3,8,2,2,113.0,80,110.0,90.39,33.89,10.0,1,1,37.54,1,4.91,2.0,31.85801651
1/26/2023,3,9,2,2,230.0,32,27.0,34.16,28.28,20.0,2,1,23.95,4,3.31,5.0,67.95542149
1/26/2023,3,10,2,2,328.0,176,138.0,176.65,32.46,10.0,2,0,28.15,2,7.19,5.0,33.90688456
1/26/2023,3,11,2,1,265.0,180,154.0,193.78,66.01,0.0,3,0,66.64,1,9.36,5.0,34.88152939
1/26/2023,3,12,2,3,196.0,138,178.0,139.53,13.3,20.0,3,0,13.27,2,8.91,2.0,50.80272085
1/26/2023,3,13,2,1,484.0,365,176.0,365.39,13.11,15.0,4,1,10.81,3,5.56,5.0,51.86841117
1/26/2023,3,14,1,1,270.0,143,119.0,137.61,25.66,20.0,4,0,25.37,3,2.47,5.0,67.57995766
1/26/2023,3,15,1,2,274.0,263,109.0,260.17,34.26,20.0,4,0,32.62,1,7.24,5.0,37.8393145
1/26/2023,3,16,1,3,66.0,25,174.0,41.08,48.34,20.0,4,0,47.83,4,6.45,2.0,44.27013307
1/26/2023,3,17,1,4,262.0,26,89.0,35.49,98.55,0.0,2,0,95.42,1,4.34,2.0,35.636969
1/26/2023,3,18,1,1,217.0,118,129.0,130.04,16.51,10.0,4,0,21.12,3,3.61,5.0,32.98202575
1/26/2023,3,19,1,3,352.0,133,182.0,147.67,29.53,15.0,1,1,25.2,4,3.2,2.0,59.16028672
1/26/2023,3,20,1,3,257.0,59,79.0,73.18,41.2,20.0,3,1,39.51,1,7.7,2.0,34.63476238
1/26/2023,4,1,3,2,364.0,28,128.0,24.49,96.72,15.0,2,0,100.13,2,6.85,2.0,68.02857226
1/26/2023,4,2,3,3,411.0,348,90.0,343.62,82.7,20.0,2,1,82.1,3,6.38,5.0,64.64704583
1/26/2023,4,3,3,3,346.0,334,154.0,347.32,84.11,5.0,4,1,88.25,1,9.13,5.0,68.79639409
1/26/2023,4,4,3,3,205.0,119,195.0,134.07,37.58,0.0,1,0,36.72,1,13.38,2.0,37.33618039
1/26/2023,4,5,3,1,146.0,25,168.0,37.62,82.88,0.0,1,1,82.78,1,9.43,2.0,42.16968972
1/26/2023,4,6,2,3,439.0,51,136.0,54.21,66.59,5.0,1,0,70.36,1,8.54,2.0,44.65447373
1/26/2023,4,7,2,3,395.0,63,187.0,69.25,92.64,10.0,3,1,90.65,4,7.93,2.0,50.56937754
1/26/2023,4,8,2,2,112.0,27,175.0,26.69,22.3,0.0,1,0,19.23,3,7.84,2.0,31.85801651
1/26/2023,4,9,2,2,335.0,131,81.0,136.36,77.81,10.0,4,0,75.19,3,6.32,5.0,67.95542149
1/26/2023,4,10,2,2,340.0,86,27.0,88.08,23.42,0.0,3,0,23.69,2,3.84,5.0,33.90688456
1/26/2023,4,11,2,1,62.0,10,23.0,7.67,95.61,5.0,3,0,93.59,3,3.23,2.0,34.88152939
1/26/2023,4,12,2,3,146.0,50,22.0,65.61,65.07,0.0,1,1,68.77,4,5.56,5.0,50.80272085
1/26/2023,4,13,2,3,220.0,144,144.0,147.84,71.5,0.0,1,0,67.83,1,7.66,5.0,61.00531293
1/26/2023,4,14,1,3,72.0,6,174.0,2.73,91.99,5.0,4,0,93.86,4,6.91,2.0,66.8749694
1/26/2023,4,15,1,3,395.0,119,64.0,132.56,52.66,5.0,4,1,55.29,1,4.44,5.0,43.01321323
1/26/2023,4,16,1,4,247.0,205,111.0,211.15,47.11,20.0,1,0,45.88,2,5.97,5.0,63.14950037
1/26/2023,4,17,1,2,308.0,84,23.0,81.51,50.17,15.0,3,1,52.42,1,4.89,5.0,51.70784333
1/26/2023,4,18,1,3,342.0,264,59.0,273.62,51.03,5.0,3,1,48.55,1,6.26,5.0,37.94862726
1/26/2023,4,19,1,3,458.0,2,127.0,5.07,96.19,20.0,3,1,95.6,2,6.76,2.0,59.16028672
1/26/2023,4,20,1,3,70.0,66,77.0,59.09,12.56,0.0,4,1,13.36,3,4.32,2.0,34.63476238
1/26/2023,5,1,3,3,269.0,246,178.0,259.12,95.51,0.0,3,0,99.91,3,6.64,5.0,53.94633937
1/26/2023,5,2,3,1,235.0,162,188.0,155.01,88.28,10.0,3,1,83.9,3,8.69,2.0,36.24074562
1/26/2023,5,3,3,4,478.0,213,140.0,205.5,31.68,5.0,2,0,27.32,1,5.64,5.0,30.82337977
1/26/2023,5,4,3,2,56.0,0,152.0,-2.25,76.82,10.0,2,0,76.71,3,14.52,2.0,38.49356443
1/26/2023,5,5,3,2,96.0,47,29.0,58.72,97.32,20.0,4,0,93.91,2,14.87,5.0,50.99025727
1/26/2023,5,6,2,1,493.0,228,87.0,227.36,37.01,5.0,4,1,42.01,1,5.35,5.0,54.47411579
1/26/2023,5,7,2,2,414.0,160,192.0,157.01,55.39,5.0,3,0,52.05,2,9.19,2.0,61.40703846
1/26/2023,5,8,2,1,411.0,123,183.0,118.21,14.75,0.0,2,0,16.21,2,5.88,2.0,53.69658275
1/26/2023,5,9,2,1,219.0,11,103.0,26.61,56.26,15.0,4,1,51.85,3,9.43,2.0,32.60206372
1/26/2023,5,10,2,3,201.0,69,176.0,84.41,70.83,5.0,4,1,66.19,4,4.43,2.0,47.60609975
1/26/2023,5,11,2,1,244.0,154,168.0,165.98,92.34,10.0,1,1,93.52,4,6.26,2.0,34.88152939
1/26/2023,5,12,2,4,284.0,101,100.0,114.33,14.0,20.0,2,1,9.56,1,7.52,5.0,42.46844304
1/26/2023,5,13,2,1,186.0,170,60.0,175.74,10.39,15.0,1,1,9.49,2,7.05,5.0,51.86841117
1/26/2023,5,14,1,1,262.0,129,146.0,137.2,68.32,15.0,4,1,71.38,1,7.8,2.0,67.57995766
1/26/2023,5,15,1,4,135.0,59,154.0,68.44,15.85,15.0,3,0,14.59,3,4.16,2.0,31.80909156
1/26/2023,5,16,1,1,136.0,94,187.0,109.81,90.15,10.0,4,0,92.76,4,4.07,2.0,45.54709159
1/26/2023,5,17,1,1,151.0,53,53.0,60.69,68.89,20.0,1,1,64.36,1,5.97,5.0,41.23738039
1/26/2023,5,18,1,4,268.0,45,127.0,54.91,70.34,20.0,4,1,66.54,2,4.34,2.0,60.88979077
1/26/2023,5,19,1,4,461.0,202,170.0,197.81,76.35,15.0,4,1,79.75,1,7.17,5.0,58.27429375
1/26/2023,5,20,1,1,471.0,298,166.0,310.71,72.55,10.0,4,1,73.11,4,6.65,5.0,60.85081387
1/27/2023,1,1,3,1,174.0,88,35.0,101.37,65.66,5.0,2,1,67.3,2,12.16,5.0,44.98160475
1/27/2023,1,2,3,2,418.0,260,190.0,251.77,46.49,10.0,1,1,42.51,2,13.9,5.0,36.23978081
1/27/2023,1,3,3,4,332.0,161,143.0,167.94,78.07,15.0,2,0,74.65,4,7.03,5.0,30.82337977
1/27/2023,1,4,3,4,333.0,72,152.0,83.51,75.84,10.0,4,0,72.94,1,12.81,2.0,37.27299869
1/27/2023,1,5,3,1,323.0,314,104.0,334.0,15.23,0.0,2,1,10.42,4,10.86,5.0,42.16968972
1/27/2023,1,6,2,4,343.0,294,133.0,288.47,18.01,10.0,2,0,21.54,2,8.99,5.0,41.68578594
1/27/2023,1,7,2,3,176.0,23,145.0,21.09,65.4,15.0,2,0,61.64,4,3.88,2.0,50.56937754
1/27/2023,1,8,2,2,227.0,16,119.0,24.41,29.83,20.0,3,0,25.18,4,7.99,2.0,31.85801651
1/27/2023,1,9,2,4,215.0,125,83.0,119.94,89.2,15.0,4,0,93.29,1,9.67,5.0,68.62528132
1/27/2023,1,10,2,2,345.0,265,52.0,267.42,15.46,10.0,4,0,11.32,2,8.38,5.0,33.90688456
1/27/2023,1,11,2,2,160.0,125,34.0,123.75,15.22,10.0,2,1,18.08,4,5.27,5.0,49.8070764
1/27/2023,1,12,2,2,435.0,7,113.0,6.17,27.04,10.0,2,0,31.4,2,8.82,2.0,56.50089137
1/27/2023,1,13,2,4,494.0,361,197.0,368.56,66.08,10.0,4,1,65.69,2,3.88,5.0,68.78338511
1/27/2023,1,14,1,4,86.0,80,156.0,98.48,61.88,10.0,2,1,64.36,2,7.08,2.0,53.91599915
1/27/2023,1,15,1,4,123.0,64,125.0,81.8,77.37,10.0,1,1,76.69,4,3.63,2.0,31.80909156
1/27/2023,1,16,1,2,413.0,142,170.0,132.99,33.13,0.0,3,1,34.45,2,4.17,2.0,40.85396127
1/27/2023,1,17,1,3,220.0,130,139.0,133.06,57.43,5.0,1,0,58.37,3,3.05,2.0,62.08787923
1/27/2023,1,18,1,1,367.0,281,111.0,288.75,73.08,15.0,3,1,75.13,1,2.91,5.0,32.98202575
1/27/2023,1,19,1,3,155.0,92,144.0,84.5,49.72,0.0,2,0,45.72,2,5.01,2.0,59.16028672
1/27/2023,1,20,1,1,453.0,373,39.0,367.67,17.24,15.0,4,1,15.23,2,2.27,5.0,60.85081387
1/27/2023,2,1,3,4,498.0,423,150.0,434.92,78.07,15.0,3,0,73.82,1,13.21,5.0,59.27975767
1/27/2023,2,2,3,3,136.0,48,101.0,64.05,97.99,15.0,4,0,97.55,2,13.25,2.0,64.64704583
1/27/2023,2,3,3,3,212.0,49,88.0,64.28,30.66,0.0,2,0,29.21,1,13.91,2.0,68.79639409
1/27/2023,2,4,3,2,269.0,14,21.0,10.65,25.42,0.0,1,0,24.79,1,5.82,2.0,38.49356443
1/27/2023,2,5,3,2,352.0,33,174.0,33.39,37.39,0.0,2,1,41.94,4,5.98,2.0,50.99025727
1/27/2023,2,6,2,1,491.0,50,35.0,47.95,86.8,15.0,4,1,85.28,3,6.42,5.0,54.47411579
1/27/2023,2,7,2,3,213.0,133,55.0,141.48,31.26,15.0,4,1,33.47,1,6.79,5.0,50.56937754
1/27/2023,2,8,2,3,56.0,11,149.0,29.84,92.88,5.0,2,0,95.82,1,5.92,2.0,36.82096495
1/27/2023,2,9,2,2,287.0,47,20.0,37.65,25.6,5.0,4,1,24.99,3,7.14,5.0,67.95542149
1/27/2023,2,10,2,1,380.0,348,83.0,347.58,46.29,15.0,3,0,49.02,4,4.05,5.0,42.18455077
1/27/2023,2,11,2,2,140.0,6,37.0,25.68,55.02,20.0,1,1,52.3,3,3.29,2.0,49.8070764
1/27/2023,2,12,2,3,248.0,156,83.0,155.94,53.62,15.0,1,0,50.92,1,3.29,5.0,50.80272085
1/27/2023,2,13,2,1,146.0,118,48.0,130.64,46.18,0.0,3,1,49.1,1,8.04,5.0,51.86841117
1/27/2023,2,14,1,1,459.0,190,138.0,205.8,70.23,5.0,1,1,68.84,1,7.83,5.0,67.57995766
1/27/2023,2,15,1,1,259.0,206,110.0,207.01,52.95,5.0,1,0,55.08,4,6.84,5.0,33.53970008
1/27/2023,2,16,1,2,424.0,36,107.0,47.6,94.75,15.0,3,0,99.2,4,7.45,2.0,40.85396127
1/27/2023,2,17,1,2,438.0,316,87.0,311.84,41.71,15.0,2,1,40.85,3,7.86,5.0,51.70784333
1/27/2023,2,18,1,1,460.0,251,156.0,258.7,17.34,10.0,3,0,15.31,1,6.91,5.0,32.98202575
1/27/2023,2,19,1,1,170.0,139,156.0,133.04,32.15,5.0,1,1,36.32,1,6.09,2.0,30.22088468
1/27/2023,2,20,1,4,394.0,262,97.0,258.45,39.39,15.0,3,1,34.77,3,5.12,5.0,44.33862914
1/27/2023,3,1,3,2,67.0,22,45.0,37.49,97.13,20.0,4,1,95.03,4,14.43,2.0,68.02857226
1/27/2023,3,2,3,2,211.0,13,188.0,19.46,53.52,10.0,2,0,54.4,3,14.46,2.0,36.23978081
1/27/2023,3,3,3,3,88.0,20,138.0,25.84,30.02,20.0,4,0,26.71,4,11.77,2.0,68.79639409
1/27/2023,3,4,3,4,112.0,11,68.0,2.91,12.76,10.0,4,0,15.7,4,14.87,2.0,37.27299869
1/27/2023,3,5,3,1,427.0,211,102.0,219.52,85.8,15.0,1,0,82.77,1,10.93,5.0,42.16968972
1/27/2023,3,6,2,4,450.0,434,126.0,435.49,63.92,0.0,3,0,60.52,1,8.85,5.0,41.68578594
1/27/2023,3,7,2,3,344.0,276,72.0,289.34,28.83,5.0,1,1,29.01,1,6.17,5.0,50.56937754
1/27/2023,3,8,2,2,144.0,105,134.0,95.07,39.48,0.0,2,1,41.19,4,6.26,2.0,31.85801651
1/27/2023,3,9,2,2,114.0,44,104.0,49.3,81.36,0.0,4,1,80.38,4,4.63,2.0,67.95542149
1/27/2023,3,10,2,1,210.0,124,66.0,138.81,30.09,5.0,1,1,26.15,2,6.28,5.0,42.18455077
1/27/2023,3,11,2,1,240.0,8,96.0,1.54,73.41,15.0,2,0,76.43,1,3.19,2.0,34.88152939
1/27/2023,3,12,2,3,153.0,107,25.0,97.18,32.86,20.0,2,0,34.16,1,5.16,5.0,50.80272085
1/27/2023,3,13,2,2,273.0,128,36.0,123.22,85.92,5.0,1,0,89.46,1,8.74,5.0,37.39417822
1/27/2023,3,14,1,1,430.0,403,29.0,419.81,87.74,5.0,3,0,86.52,3,3.4,5.0,67.57995766
1/27/2023,3,15,1,2,441.0,184,40.0,191.79,90.36,5.0,1,1,88.48,1,6.45,5.0,37.8393145
1/27/2023,3,16,1,2,404.0,362,167.0,369.33,28.94,15.0,4,1,26.66,2,7.98,5.0,40.85396127
1/27/2023,3,17,1,2,347.0,294,151.0,310.16,77.55,0.0,2,0,78.71,3,7.47,5.0,51.70784333
1/27/2023,3,18,1,1,175.0,0,29.0,11.86,25.05,15.0,3,1,25.42,1,6.87,2.0,32.98202575
1/27/2023,3,19,1,2,210.0,59,189.0,69.49,97.16,20.0,1,1,96.83,4,7.98,2.0,62.61845714
1/27/2023,3,20,1,1,342.0,6,141.0,8.52,29.48,10.0,1,0,28.99,3,3.8,2.0,60.85081387
1/27/2023,4,1,3,2,316.0,233,98.0,244.77,97.17,0.0,3,0,98.14,1,11.96,5.0,68.02857226
1/27/2023,4,2,3,1,247.0,124,177.0,130.89,55.83,10.0,3,0,52.64,3,8.99,2.0,36.24074562
1/27/2023,4,3,3,2,289.0,69,88.0,68.39,28.66,5.0,1,1,28.92,2,10.13,2.0,58.32290311
1/27/2023,4,4,3,3,149.0,35,45.0,33.87,87.87,10.0,2,0,83.54,1,11.98,2.0,37.33618039
1/27/2023,4,5,3,1,413.0,285,186.0,281.45,74.35,10.0,4,0,78.61,3,5.99,5.0,42.16968972
1/27/2023,4,6,2,3,118.0,74,133.0,76.47,80.55,20.0,1,0,81.61,4,4.79,2.0,44.65447373
1/27/2023,4,7,2,4,237.0,4,78.0,20.08,61.16,10.0,2,1,60.47,4,4.63,2.0,37.98695129
1/27/2023,4,8,2,3,57.0,31,55.0,30.67,56.31,0.0,2,1,59.14,3,7.74,2.0,36.82096495
1/27/2023,4,9,2,4,351.0,123,29.0,113.22,96.28,0.0,4,1,96.04,4,5.64,5.0,68.62528132
1/27/2023,4,10,2,2,191.0,83,37.0,89.42,14.52,5.0,3,1,9.54,4,6.51,5.0,33.90688456
1/27/2023,4,11,2,1,319.0,282,124.0,282.46,81.0,15.0,1,1,77.83,4,8.37,5.0,34.88152939
1/27/2023,4,12,2,4,268.0,168,193.0,172.13,39.14,10.0,2,1,35.46,1,7.0,2.0,42.46844304
1/27/2023,4,13,2,4,50.0,41,155.0,38.78,12.1,15.0,4,0,14.99,1,7.49,2.0,68.78338511
1/27/2023,4,14,1,4,338.0,211,67.0,213.98,84.59,5.0,1,1,89.4,4,2.48,5.0,53.91599915
1/27/2023,4,15,1,3,455.0,222,24.0,234.07,20.0,5.0,2,1,22.33,2,6.68,5.0,43.01321323
1/27/2023,4,16,1,1,193.0,25,99.0,31.57,60.08,20.0,1,0,63.96,1,2.93,2.0,45.54709159
1/27/2023,4,17,1,1,293.0,68,57.0,76.9,13.22,5.0,1,0,9.16,1,5.26,5.0,41.23738039
1/27/2023,4,18,1,3,338.0,199,157.0,213.15,93.11,10.0,1,1,93.48,3,4.37,5.0,37.94862726
1/27/2023,4,19,1,3,452.0,74,94.0,70.08,32.85,5.0,3,0,36.19,3,7.89,2.0,59.16028672
1/27/2023,4,20,1,2,298.0,120,188.0,113.66,77.47,20.0,4,0,82.02,1,3.03,2.0,32.96178607
1/27/2023,5,1,3,4,339.0,295,111.0,297.66,10.13,10.0,1,0,9.22,3,10.06,5.0,59.27975767
1/27/2023,5,2,3,2,74.0,18,135.0,19.76,13.64,5.0,2,0,12.56,4,9.75,2.0,36.23978081
1/27/2023,5,3,3,4,431.0,404,85.0,412.24,10.77,20.0,1,1,14.44,4,7.36,5.0,30.82337977
1/27/2023,5,4,3,1,281.0,97,186.0,116.27,23.85,20.0,4,1,25.99,2,10.74,2.0,63.29770563
1/27/2023,5,5,3,4,479.0,105,140.0,97.73,79.91,15.0,3,1,83.28,2,14.89,2.0,47.27780075
1/27/2023,5,6,2,2,172.0,68,96.0,81.13,97.06,5.0,3,0,99.65,1,5.33,2.0,35.57975443
1/27/2023,5,7,2,3,81.0,50,87.0,41.87,52.56,5.0,1,0,57.35,4,7.78,2.0,50.56937754
1/27/2023,5,8,2,4,74.0,22,182.0,34.28,88.77,15.0,4,1,89.83,2,6.97,2.0,54.30179408
1/27/2023,5,9,2,1,81.0,2,64.0,10.35,82.28,20.0,4,1,83.04,2,5.68,2.0,32.60206372
1/27/2023,5,10,2,1,489.0,85,185.0,85.0,12.48,5.0,4,1,17.07,1,5.99,2.0,42.18455077
1/27/2023,5,11,2,4,470.0,300,51.0,316.79,63.88,15.0,2,0,59.93,4,7.74,5.0,31.37554084
1/27/2023,5,12,2,4,430.0,362,160.0,373.75,24.04,20.0,2,0,25.87,4,9.41,5.0,42.46844304
1/27/2023,5,13,2,2,343.0,335,25.0,348.04,84.59,0.0,2,1,86.23,2,4.66,5.0,37.39417822
1/27/2023,5,14,1,3,459.0,71,175.0,66.05,52.67,15.0,2,0,52.39,1,3.93,2.0,66.8749694
1/27/2023,5,15,1,4,322.0,201,47.0,207.65,46.52,20.0,3,0,45.96,2,2.69,5.0,31.80909156
1/27/2023,5,16,1,1,342.0,322,23.0,324.78,22.89,15.0,3,1,26.28,4,2.4,5.0,45.54709159
1/27/2023,5,17,1,1,497.0,167,200.0,179.03,39.89,15.0,4,1,37.65,3,2.43,2.0,41.23738039
1/27/2023,5,18,1,2,92.0,28,187.0,44.77,64.6,5.0,2,0,66.31,3,5.68,2.0,69.47547746
1/27/2023,5,19,1,2,108.0,56,21.0,67.33,50.06,15.0,3,0,49.07,3,5.61,5.0,62.61845714
1/27/2023,5,20,1,2,131.0,129,115.0,143.0,87.1,5.0,4,0,88.09,2,6.21,5.0,32.96178607
1/28/2023,1,1,3,4,240.0,106,115.0,124.76,66.32,20.0,2,0,66.25,1,10.44,5.0,59.27975767
1/28/2023,1,2,3,1,123.0,110,147.0,111.79,66.38,15.0,3,0,69.81,3,14.22,2.0,36.24074562
1/28/2023,1,3,3,4,408.0,146,171.0,142.72,33.0,15.0,2,0,37.25,2,8.04,2.0,30.82337977
1/28/2023,1,4,3,3,410.0,23,138.0,28.22,22.5,5.0,2,0,20.53,4,5.19,2.0,37.33618039
1/28/2023,1,5,3,3,450.0,83,134.0,97.32,72.41,5.0,4,1,77.32,1,6.14,2.0,41.64916561
1/28/2023,1,6,2,1,182.0,149,46.0,154.78,74.19,15.0,2,0,77.01,2,9.34,5.0,54.47411579
1/28/2023,1,7,2,3,236.0,185,71.0,196.34,72.97,10.0,2,0,73.35,2,4.04,5.0,50.56937754
1/28/2023,1,8,2,1,319.0,159,97.0,156.31,71.25,20.0,3,0,74.96,3,5.88,5.0,53.69658275
1/28/2023,1,9,2,4,193.0,121,97.0,121.45,27.09,5.0,3,1,23.47,1,9.36,5.0,68.62528132
1/28/2023,1,10,2,1,444.0,115,199.0,131.97,54.54,20.0,1,1,58.05,3,5.57,2.0,42.18455077
1/28/2023,1,11,2,1,350.0,42,45.0,52.39,93.66,10.0,2,0,92.45,4,6.82,5.0,34.88152939
1/28/2023,1,12,2,4,440.0,363,176.0,364.57,42.99,0.0,4,0,42.01,1,8.94,5.0,42.46844304
1/28/2023,1,13,2,1,423.0,287,157.0,293.39,49.65,20.0,1,1,44.88,2,8.58,5.0,51.86841117
1/28/2023,1,14,1,2,342.0,121,68.0,123.19,23.19,15.0,1,0,23.59,1,2.02,5.0,65.79309402
1/28/2023,1,15,1,3,354.0,214,137.0,231.92,92.35,5.0,3,0,96.59,1,5.43,5.0,43.01321323
1/28/2023,1,16,1,1,413.0,369,34.0,376.66,73.24,20.0,2,0,71.04,2,4.75,5.0,45.54709159
1/28/2023,1,17,1,4,174.0,127,82.0,120.27,70.51,0.0,4,1,70.67,2,6.15,5.0,35.636969
1/28/2023,1,18,1,2,195.0,41,133.0,34.93,88.33,10.0,4,0,83.91,2,5.97,2.0,69.47547746
1/28/2023,1,19,1,3,291.0,239,22.0,232.96,87.93,20.0,2,1,88.17,4,4.25,5.0,59.16028672
1/28/2023,1,20,1,3,466.0,284,58.0,284.43,56.91,15.0,1,0,59.33,4,6.49,5.0,34.63476238
1/28/2023,2,1,3,3,219.0,52,197.0,48.28,91.48,0.0,3,0,94.54,3,7.3,2.0,53.94633937
1/28/2023,2,2,3,4,407.0,290,59.0,284.96,55.75,20.0,2,1,60.39,4,6.09,5.0,32.32334449
1/28/2023,2,3,3,4,481.0,344,118.0,346.92,48.51,20.0,2,0,47.45,2,9.51,5.0,30.82337977
1/28/2023,2,4,3,4,411.0,332,88.0,344.63,28.23,10.0,3,1,30.67,1,10.11,5.0,37.27299869
1/28/2023,2,5,3,3,225.0,134,156.0,135.96,69.84,0.0,4,1,67.85,3,5.8,2.0,41.64916561
1/28/2023,2,6,2,4,193.0,146,129.0,165.94,73.51,20.0,4,0,72.57,3,3.39,5.0,41.68578594
1/28/2023,2,7,2,4,95.0,90,75.0,99.68,95.92,0.0,3,0,100.52,4,8.44,5.0,37.98695129
1/28/2023,2,8,2,4,193.0,86,197.0,78.05,82.7,15.0,1,1,84.74,2,5.28,2.0,54.30179408
1/28/2023,2,9,2,1,358.0,217,88.0,234.23,25.12,0.0,4,0,29.48,2,8.15,5.0,32.60206372
1/28/2023,2,10,2,3,62.0,61,73.0,74.67,22.54,5.0,4,1,26.05,1,8.78,5.0,47.60609975
1/28/2023,2,11,2,2,173.0,96,126.0,106.78,27.0,5.0,1,0,22.44,1,7.21,2.0,49.8070764
1/28/2023,2,12,2,4,435.0,82,36.0,99.95,73.64,15.0,3,0,72.59,3,4.77,5.0,42.46844304
1/28/2023,2,13,2,2,258.0,78,149.0,81.47,87.16,5.0,1,0,90.4,3,7.4,2.0,37.39417822
1/28/2023,2,14,1,1,407.0,110,25.0,113.77,15.18,0.0,2,1,19.58,3,5.29,5.0,67.57995766
1/28/2023,2,15,1,2,141.0,21,149.0,36.35,66.79,0.0,1,0,65.85,4,3.5,2.0,37.8393145
1/28/2023,2,16,1,1,55.0,38,42.0,34.85,47.27,0.0,1,1,43.04,1,2.17,2.0,45.54709159
1/28/2023,2,17,1,3,284.0,240,66.0,255.87,16.69,0.0,3,0,18.74,3,6.01,5.0,62.08787923
1/28/2023,2,18,1,3,432.0,115,98.0,127.8,80.44,0.0,2,1,77.33,1,6.43,5.0,37.94862726
1/28/2023,2,19,1,1,360.0,89,135.0,89.82,18.96,15.0,1,0,17.94,3,4.59,2.0,30.22088468
1/28/2023,2,20,1,1,401.0,66,99.0,80.93,87.58,20.0,4,0,91.86,1,5.32,2.0,60.85081387
1/28/2023,3,1,3,2,365.0,172,188.0,171.33,65.92,10.0,4,0,69.95,4,8.51,2.0,68.02857226
1/28/2023,3,2,3,2,276.0,194,147.0,212.33,23.33,10.0,4,0,28.27,4,10.97,5.0,36.23978081
1/28/2023,3,3,3,1,171.0,84,138.0,98.25,68.25,0.0,4,1,64.09,3,13.87,2.0,54.04460047
1/28/2023,3,4,3,2,165.0,149,100.0,140.96,82.15,15.0,4,0,82.49,2,14.02,5.0,38.49356443
1/28/2023,3,5,3,1,305.0,188,195.0,198.54,71.11,15.0,1,0,74.15,4,11.26,5.0,42.16968972
1/28/2023,3,6,2,4,418.0,128,86.0,134.38,50.15,0.0,1,0,46.22,1,5.03,5.0,41.68578594
1/28/2023,3,7,2,2,468.0,284,75.0,294.86,77.5,5.0,1,0,74.06,2,7.01,5.0,61.40703846
1/28/2023,3,8,2,2,401.0,290,196.0,286.63,75.1,20.0,3,0,79.25,2,4.61,5.0,31.85801651
1/28/2023,3,9,2,2,261.0,62,36.0,66.36,44.93,15.0,2,0,48.98,1,4.48,5.0,67.95542149
1/28/2023,3,10,2,4,176.0,84,81.0,90.57,22.42,20.0,2,1,25.56,4,3.35,5.0,57.36932106
1/28/2023,3,11,2,4,86.0,15,197.0,34.75,19.08,10.0,2,0,22.88,2,4.35,2.0,31.37554084
1/28/2023,3,12,2,2,395.0,113,174.0,127.36,63.33,10.0,3,0,62.58,2,3.29,2.0,56.50089137
1/28/2023,3,13,2,2,244.0,99,38.0,91.42,41.89,5.0,4,1,46.3,3,3.84,5.0,37.39417822
1/28/2023,3,14,1,3,386.0,181,152.0,199.46,96.72,15.0,1,1,97.15,1,3.07,5.0,66.8749694
1/28/2023,3,15,1,2,476.0,354,126.0,351.99,25.8,15.0,1,1,21.01,4,2.2,5.0,37.8393145
1/28/2023,3,16,1,1,223.0,44,145.0,51.79,24.93,15.0,4,0,23.29,2,7.06,2.0,45.54709159
1/28/2023,3,17,1,4,498.0,495,44.0,503.04,67.36,15.0,2,1,64.7,3,5.55,5.0,35.636969
1/28/2023,3,18,1,1,88.0,78,79.0,79.91,90.09,0.0,4,1,89.59,1,2.8,5.0,32.98202575
1/28/2023,3,19,1,1,214.0,21,24.0,40.08,55.06,10.0,4,1,59.82,3,2.39,5.0,30.22088468
1/28/2023,3,20,1,1,185.0,112,160.0,122.03,20.7,0.0,1,1,24.67,3,3.17,2.0,60.85081387
1/28/2023,4,1,3,3,418.0,180,80.0,172.04,10.95,15.0,1,1,8.37,4,13.29,5.0,53.94633937
1/28/2023,4,2,3,2,139.0,85,125.0,75.49,48.77,5.0,4,0,45.98,3,8.2,2.0,36.23978081
1/28/2023,4,3,3,4,252.0,167,129.0,179.8,47.42,10.0,2,1,42.56,4,13.42,5.0,30.82337977
1/28/2023,4,4,3,2,283.0,13,145.0,22.84,97.8,15.0,1,1,93.41,4,8.4,2.0,38.49356443
1/28/2023,4,5,3,2,167.0,101,143.0,112.74,78.7,0.0,4,0,81.87,3,10.65,2.0,50.99025727
1/28/2023,4,6,2,4,62.0,38,50.0,39.21,92.55,5.0,2,1,91.35,2,7.74,2.0,41.68578594
1/28/2023,4,7,2,2,89.0,87,197.0,83.05,12.94,20.0,2,1,14.5,4,7.52,2.0,61.40703846
