Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,Demand_t-1,Demand_t-7,RollingMean_7,RollingStd_7,Predicted_Demand_Raw,Predicted_Demand,Absolute_Error,Percentage_Error
2022-11-03,1,8,2,2,111.0,47,63.0,60.0,96.25,20.0,3,0,94.68,2,9.55,2.0,31.85801651,3,3,315.46,92.97,118.6842857142857,100.48369135621674,60.830093,61.0,1.0,1.6666666666666667
2022-11-03,2,8,2,2,185.0,50,157.0,41.71,99.24,15.0,1,1,98.33,2,8.94,2.0,31.85801651,3,3,60.0,48.2,117.75714285714288,101.26929638580584,60.830093,61.0,19.29,46.247902181731
2022-11-03,3,8,2,2,153.0,44,77.0,59.55,82.76,10.0,3,1,81.34,1,3.88,2.0,31.85801651,3,3,41.71,162.35,103.07142857142856,101.1786205066024,60.830093,61.0,1.4500000000000028,2.434928631402188
2022-11-03,4,8,2,2,381.0,220,165.0,218.94,80.06,15.0,1,0,79.09,1,8.49,5.0,31.85801651,3,3,59.55,79.36,123.01142857142855,109.16558392774576,222.85416,223.0,4.060000000000002,1.854389330410159
2022-11-03,5,8,2,3,360.0,31,124.0,23.35,82.56,0.0,3,0,78.68,3,6.42,2.0,36.82096495,3,3,218.94,21.85,123.22571428571428,108.9351432209616,48.00702,48.0,24.65,105.56745182012848
2022-11-04,1,8,2,4,420.0,342,137.0,339.61,88.23,15.0,3,1,87.82,3,4.57,5.0,54.30179408,4,4,23.35,143.57,151.23142857142858,136.69870853188652,338.59113,339.0,0.6100000000000136,0.1796177968846658
2022-11-04,2,8,2,1,215.0,204,142.0,198.18,27.24,20.0,4,1,27.64,2,4.21,5.0,53.69658275,4,4,339.61,315.46,134.4771428571429,119.29474949528512,207.35054,207.0,8.819999999999993,4.450499545867389
2022-11-04,3,8,2,2,486.0,207,107.0,202.89,11.38,5.0,2,1,16.23,1,5.3,5.0,31.85801651,4,4,198.18,60.0,154.89,116.6219709145749,207.35054,207.0,4.110000000000014,2.0257282271181496
2022-11-04,4,8,2,3,295.0,110,148.0,109.69,92.99,10.0,3,0,94.21,3,7.05,2.0,36.82096495,4,4,202.89,41.71,164.60142857142858,108.14900930792504,105.9356,106.0,3.6899999999999977,3.364025891147778
2022-11-04,5,8,2,3,463.0,438,56.0,451.59,94.65,10.0,4,1,96.2,3,4.46,5.0,36.82096495,4,4,109.69,59.55,220.6071428571429,141.15441104387327,363.3449,363.0,88.58999999999997,19.617352022852582
2022-11-05,1,8,2,3,146.0,129,28.0,142.31,44.12,0.0,4,0,41.42,3,9.86,5.0,36.82096495,5,5,451.59,218.94,209.66,144.24296066013025,147.37823,147.0,4.689999999999998,3.295622233152974
2022-11-05,2,8,2,4,191.0,89,92.0,95.27,47.23,10.0,1,1,43.25,4,8.86,5.0,54.30179408,5,5,142.31,23.35,219.9342857142857,130.68468385866024,105.9356,106.0,10.730000000000004,11.26272698645954
2022-11-05,3,8,2,2,433.0,433,142.0,424.03,44.77,0.0,1,1,45.71,4,5.36,5.0,31.85801651,5,5,95.27,339.61,231.9942857142857,146.5068817333778,363.3449,363.0,61.02999999999997,14.392849562530948
2022-11-05,4,8,2,2,269.0,262,192.0,252.9,63.25,15.0,2,0,64.07,4,9.69,5.0,31.85801651,5,5,424.03,198.18,239.8114285714285,145.86037118063368,269.20044,269.0,16.099999999999994,6.366152629497823
2022-11-05,5,8,2,2,236.0,16,154.0,7.37,10.5,10.0,4,0,7.38,3,8.35,2.0,31.85801651,5,5,252.9,202.89,211.88,170.7123117020754,48.00702,48.0,40.63,551.2890094979648
2022-11-06,1,8,2,2,421.0,399,24.0,409.56,17.66,15.0,1,1,17.12,2,9.48,5.0,31.85801651,6,6,7.37,109.69,254.71857142857135,178.2529775748095,363.3449,363.0,46.56,11.368297685320833
2022-11-06,2,8,2,1,416.0,301,94.0,308.84,85.11,20.0,2,1,80.97,1,6.63,5.0,53.69658275,6,6,409.56,451.59,234.32571428571427,159.11444171383255,307.0379,307.0,1.839999999999975,0.5957777489962359
2022-11-06,3,8,2,3,370.0,336,24.0,348.52,17.53,15.0,3,1,13.04,2,3.45,5.0,36.82096495,6,6,308.84,142.31,263.7842857142857,158.32625838829742,338.59113,339.0,9.519999999999982,2.731550556639499
2022-11-06,4,8,2,1,392.0,301,112.0,295.31,75.15,5.0,2,0,78.03,2,8.87,5.0,53.69658275,6,6,348.52,95.27,292.3614285714286,139.81145582874163,307.0379,307.0,11.689999999999998,3.958552030070095
2022-11-06,5,8,2,3,321.0,225,67.0,239.64,28.35,20.0,2,1,29.45,1,4.12,5.0,36.82096495,6,6,295.31,424.03,266.02,127.71667823741667,222.85416,223.0,16.639999999999986,6.943748956768481
2022-11-07,1,8,2,2,445.0,427,169.0,422.14,50.07,15.0,2,0,49.27,3,3.49,5.0,31.85801651,0,7,239.64,252.9,290.19714285714286,140.2253423023432,363.3449,363.0,59.139999999999986,14.009570284739656
2022-11-07,2,8,2,2,356.0,14,41.0,9.34,91.26,0.0,2,0,94.23,4,9.69,2.0,31.85801651,0,7,422.14,7.37,290.4785714285714,139.56352632744768,48.00702,48.0,38.66,413.91862955032116
2022-11-07,3,8,2,2,473.0,64,38.0,58.23,63.66,10.0,3,1,63.67,4,7.45,5.0,31.85801651,0,7,9.34,409.56,240.28857142857143,152.202511414734,79.35342,79.0,20.770000000000003,35.668899192855925
2022-11-07,4,8,2,4,257.0,63,45.0,55.25,51.09,20.0,4,0,50.62,4,9.02,5.0,54.30179408,0,7,58.23,308.84,204.0614285714285,162.96562024228382,79.35342,79.0,23.75,42.98642533936652
2022-11-07,5,8,2,3,120.0,69,85.0,83.07,75.75,10.0,3,1,79.43,4,7.89,2.0,36.82096495,0,7,55.25,348.52,166.14,154.4080978014644,79.35342,79.0,4.069999999999993,4.899482364271089
2022-11-08,1,8,2,4,255.0,90,137.0,100.87,38.59,5.0,3,1,43.57,4,8.07,2.0,54.30179408,1,8,83.07,295.31,138.36285714285714,144.46767824376084,105.9356,106.0,5.1299999999999955,5.085753940715768
2022-11-08,2,8,2,2,422.0,315,61.0,311.43,41.9,15.0,1,0,36.92,3,8.81,5.0,31.85801651,1,8,100.87,239.64,148.6185714285714,155.01848216998405,307.0379,307.0,4.430000000000007,1.4224705391259695
2022-11-08,3,8,2,2,435.0,131,57.0,127.73,76.52,0.0,3,1,75.35,4,5.29,5.0,31.85801651,1,8,311.43,422.14,106.56,97.83001873998928,147.37823,147.0,19.269999999999996,15.086510608314411
2022-11-08,4,8,2,4,279.0,275,58.0,287.91,36.42,5.0,1,1,35.37,1,8.88,5.0,54.30179408,1,8,127.73,9.34,146.3557142857143,107.83821012009015,269.20044,269.0,18.910000000000025,6.56802472995034
2022-11-08,5,8,2,2,192.0,92,123.0,103.36,28.22,5.0,1,0,24.18,2,7.18,2.0,31.85801651,1,8,287.91,58.23,152.80285714285714,102.92878423361208,105.9356,106.0,2.6400000000000006,2.554179566563468
2022-11-09,1,8,2,3,375.0,326,50.0,339.8,59.41,20.0,2,1,59.88,4,8.05,5.0,36.82096495,2,9,103.36,55.25,193.45285714285717,113.61515578394211,307.0379,307.0,32.80000000000001,9.652736904061216
2022-11-09,2,8,2,1,62.0,39,130.0,43.85,63.57,5.0,2,1,61.97,4,3.21,2.0,53.69658275,2,9,339.8,83.07,187.85,120.71130670598583,48.00702,48.0,4.149999999999999,9.46408209806157
2022-11-09,3,8,2,3,203.0,34,156.0,30.3,58.96,0.0,1,1,56.54,1,5.26,2.0,36.82096495,2,9,43.85,100.87,177.76857142857142,131.63861710867994,48.00702,48.0,17.7,58.415841584158414
2022-11-09,4,8,2,1,415.0,339,98.0,355.38,80.46,5.0,2,0,78.49,2,8.33,5.0,53.69658275,2,9,30.3,311.43,184.0471428571429,139.8671107056365,338.59113,339.0,16.379999999999995,4.609150768191793
2022-11-09,5,8,2,1,77.0,26,63.0,22.37,53.41,15.0,2,1,49.04,4,7.69,2.0,53.69658275,2,9,355.38,127.73,168.99571428571429,152.07394658050853,48.00702,48.0,25.63,114.57308895842647
2022-11-10,1,8,2,1,313.0,242,188.0,233.45,36.49,10.0,3,0,32.1,1,7.49,5.0,53.69658275,3,10,22.37,287.91,161.21571428571428,146.25831040287832,222.85416,223.0,10.449999999999989,4.476333261940454
2022-11-10,2,8,2,4,60.0,55,116.0,53.84,33.87,0.0,4,0,32.02,2,3.0,2.0,54.30179408,3,10,233.45,103.36,154.14142857142858,150.6546281431551,60.830093,61.0,7.159999999999997,13.298662704309056
2022-11-10,3,8,2,4,104.0,36,111.0,37.61,16.81,10.0,3,0,15.46,4,5.08,2.0,54.30179408,3,10,53.84,339.8,110.97142857142856,130.54107162480463,48.00702,48.0,10.39,27.6256314809891
2022-11-10,4,8,2,3,151.0,100,105.0,102.82,82.19,0.0,4,1,78.53,3,4.53,2.0,36.82096495,3,10,37.61,43.85,119.39571428571428,127.35135634104864,105.9356,106.0,3.180000000000007,3.092783505154646
2022-11-10,5,8,2,4,257.0,106,101.0,107.32,70.54,15.0,3,1,65.58,3,3.73,5.0,54.30179408,3,10,102.82,30.3,130.39857142857142,121.56654164538456,105.9356,106.0,1.3199999999999932,1.2299664554602994
2022-11-11,1,8,2,1,73.0,60,79.0,55.79,41.69,10.0,4,1,41.37,4,9.11,2.0,53.69658275,4,11,107.32,355.38,87.60000000000001,71.64532550464601,60.830093,61.0,5.210000000000001,9.338591145366555
2022-11-11,2,8,2,4,433.0,409,144.0,399.75,88.45,5.0,3,0,92.44,2,6.76,5.0,54.30179408,4,11,55.79,22.37,141.51142857142858,131.4254482496408,363.3449,363.0,36.75,9.193245778611631
2022-11-11,3,8,2,3,273.0,140,182.0,155.85,21.8,20.0,1,0,19.57,3,4.88,2.0,36.82096495,4,11,399.75,233.45,130.4257142857143,125.51794889671385,147.37823,147.0,8.849999999999994,5.678537054860439
2022-11-11,4,8,2,3,315.0,247,42.0,257.65,62.14,15.0,3,0,64.73,3,9.55,5.0,36.82096495,4,11,155.85,53.84,159.54142857142855,128.3972393821313,222.85416,223.0,34.64999999999998,13.448476615563742
2022-11-11,5,8,2,3,101.0,47,185.0,66.39,42.79,10.0,2,1,45.61,1,3.68,2.0,36.82096495,4,11,257.65,37.61,163.65285714285716,124.235458533958,60.830093,61.0,5.390000000000001,8.118692574182859
2022-11-12,1,8,2,4,443.0,245,32.0,238.13,42.62,5.0,1,0,39.19,1,4.82,5.0,54.30179408,5,12,66.39,102.82,182.9828571428571,123.71833665148203,222.85416,223.0,15.129999999999995,6.353672363834878
2022-11-12,2,8,2,4,420.0,39,43.0,48.43,29.49,0.0,1,0,32.53,2,6.75,5.0,54.30179408,5,12,238.13,107.32,174.57,131.4797393770865,48.00702,48.0,0.4299999999999997,0.8878794135866193
2022-11-12,3,8,2,2,120.0,32,131.0,38.28,42.04,20.0,1,1,44.18,4,7.77,2.0,31.85801651,5,12,48.43,55.79,172.06857142857143,134.2534958487822,48.00702,48.0,9.719999999999999,25.391849529780558
2022-11-12,4,8,2,2,292.0,20,102.0,25.91,86.42,0.0,3,1,81.9,2,3.99,2.0,31.85801651,5,12,38.28,399.75,118.66285714285712,98.06656730919826,48.00702,48.0,22.09,85.2566576611347
2022-11-12,5,8,2,4,484.0,262,169.0,279.76,23.97,5.0,1,1,22.25,4,9.79,5.0,54.30179408,5,12,25.91,155.85,136.3642857142857,115.52657094901616,269.20044,269.0,10.759999999999991,3.8461538461538427
2022-11-13,1,8,2,2,252.0,142,109.0,150.7,49.73,10.0,2,1,46.98,4,9.8,5.0,31.85801651,6,13,279.76,257.65,121.08571428571427,103.2307904417964,147.37823,147.0,3.6999999999999886,2.455209024552083
2022-11-13,2,8,2,2,411.0,330,48.0,331.98,62.24,15.0,3,1,58.28,3,8.19,5.0,31.85801651,6,13,150.7,66.39,159.02714285714288,126.06049549247962,307.0379,307.0,24.980000000000018,7.524549671666973
2022-11-13,3,8,2,2,124.0,6,32.0,20.81,36.68,5.0,1,1,40.35,3,8.97,2.0,31.85801651,6,13,331.98,238.13,127.98142857142857,130.03035099911236,48.00702,48.0,27.19,130.65833733781838
2022-11-13,4,8,2,2,292.0,176,116.0,183.39,92.5,0.0,2,1,93.61,1,7.89,5.0,31.85801651,6,13,20.81,48.43,147.26142857142855,126.21872832885118,207.35054,207.0,23.610000000000014,12.87420251922134
2022-11-13,5,8,2,4,251.0,118,136.0,126.76,88.23,0.0,3,0,93.1,2,5.77,2.0,54.30179408,6,13,183.39,38.28,159.90142857142857,117.62367525694955,105.9356,106.0,20.760000000000005,16.377406121804988
2022-11-14,1,8,2,4,111.0,14,143.0,7.24,18.27,5.0,4,0,13.77,1,3.51,2.0,54.30179408,0,14,126.76,25.91,157.23428571428573,121.32187709520782,48.00702,48.0,40.76,562.9834254143647
2022-11-14,2,8,2,3,367.0,82,140.0,82.14,31.75,5.0,1,0,28.1,4,3.5,2.0,36.82096495,0,14,7.24,279.76,129.00285714285715,110.57538404700588,105.9356,106.0,23.86,29.047966885804723
2022-11-14,3,8,2,4,500.0,201,106.0,195.03,51.02,5.0,1,0,46.89,1,8.31,5.0,54.30179408,0,14,82.14,150.7,135.33571428571426,113.2619201757799,207.35054,207.0,11.969999999999999,6.137517305029995
2022-11-14,4,8,2,4,483.0,169,167.0,178.19,42.98,20.0,3,1,46.89,3,5.43,5.0,54.30179408,0,14,195.03,331.98,113.36571428571428,78.271241814846,147.37823,147.0,31.189999999999998,17.503788091363152
2022-11-14,5,8,2,4,77.0,25,171.0,17.21,35.59,0.0,3,1,34.68,3,8.02,2.0,54.30179408,0,14,178.19,20.81,112.85142857142856,78.98927510081596,48.00702,48.0,30.79,178.90761185357348
2022-11-15,1,8,2,1,229.0,151,91.0,148.35,57.15,5.0,3,0,54.28,3,4.65,5.0,53.69658275,1,15,17.21,183.39,107.8457142857143,74.7717546620253,147.37823,147.0,1.3499999999999943,0.9100101112234542
2022-11-15,2,8,2,3,328.0,297,172.0,303.59,72.19,10.0,3,1,73.11,4,4.25,5.0,36.82096495,1,15,148.35,126.76,133.10714285714286,105.70082666253296,269.20044,269.0,34.589999999999975,11.393655917520332
2022-11-15,3,8,2,3,277.0,189,51.0,187.96,17.69,15.0,2,1,17.82,2,6.15,5.0,36.82096495,1,15,303.59,7.24,158.92428571428573,90.86309552602408,207.35054,207.0,19.039999999999992,10.129814854224298
2022-11-15,4,8,2,2,469.0,268,104.0,274.5,31.23,10.0,4,1,34.49,4,4.25,5.0,31.85801651,1,15,187.96,82.14,186.4042857142857,92.83720444181496,269.20044,269.0,5.5,2.0036429872495445
2022-11-15,5,8,2,1,317.0,279,24.0,281.28,53.73,0.0,2,1,48.94,4,9.16,5.0,53.69658275,1,15,274.5,195.03,198.72571428571428,99.64667093571832,269.20044,269.0,12.279999999999973,4.36575654152445
2022-11-16,1,8,2,1,179.0,164,86.0,177.32,42.85,10.0,1,0,38.34,1,7.26,5.0,53.69658275,2,16,281.28,178.19,198.60142857142856,99.6770912210304,147.37823,147.0,30.319999999999993,17.099030002255805
2022-11-16,2,8,2,3,402.0,37,90.0,53.97,39.46,10.0,4,0,35.01,1,4.32,2.0,36.82096495,2,16,177.32,17.21,203.85285714285715,88.91521461750001,48.00702,48.0,5.969999999999999,11.061700944969425
2022-11-16,3,8,2,1,189.0,77,63.0,85.02,69.51,0.0,4,1,72.2,3,8.04,5.0,53.69658275,2,16,53.97,148.35,194.80571428571423,98.2371429852511,79.35342,79.0,6.019999999999996,7.080686897200654
2022-11-16,4,8,2,3,93.0,60,176.0,54.38,41.0,0.0,1,0,36.61,4,6.68,2.0,36.82096495,2,16,85.02,303.59,159.20428571428573,97.39639450156618,60.830093,61.0,6.619999999999997,12.173593232806173
2022-11-16,5,8,2,3,225.0,51,186.0,57.21,52.46,20.0,4,0,57.27,1,4.46,2.0,36.82096495,2,16,54.38,187.96,140.5257142857143,103.31994480853184,60.830093,61.0,3.789999999999999,6.624715958748468
2022-11-17,1,8,2,3,198.0,49,174.0,53.63,65.55,5.0,4,1,66.84,3,8.17,2.0,36.82096495,3,17,57.21,274.5,108.97285714285714,88.20689914707843,60.830093,61.0,7.369999999999997,13.742308409472304
2022-11-17,2,8,2,3,211.0,28,178.0,34.27,61.36,10.0,2,0,66.31,1,3.86,2.0,36.82096495,3,17,53.63,281.28,73.68571428571428,48.05765733544949,48.00702,48.0,13.729999999999997,40.064196089874514
2022-11-17,3,8,2,2,390.0,385,93.0,395.58,40.3,10.0,4,1,37.79,2,4.69,5.0,31.85801651,3,17,34.27,177.32,104.86571428571428,129.05279912464036,363.3449,363.0,32.579999999999984,8.236007887153038
2022-11-17,4,8,2,3,427.0,102,26.0,98.92,86.72,10.0,1,0,88.52,4,5.71,5.0,36.82096495,3,17,395.58,53.97,111.28714285714284,127.20330468902738,105.9356,106.0,7.079999999999998,7.157298827335219
2022-11-17,5,8,2,3,316.0,113,45.0,132.95,38.3,5.0,2,1,39.4,3,7.72,5.0,36.82096495,3,17,98.92,85.02,118.13428571428572,126.84322171577833,105.9356,106.0,26.94999999999999,20.270778488153436
2022-11-18,1,8,2,2,188.0,24,45.0,21.11,56.83,15.0,3,0,55.1,3,5.64,2.0,31.85801651,4,18,132.95,54.38,113.38142857142856,130.20893011215622,48.00702,48.0,26.89,127.38038844149693
2022-11-18,2,8,2,4,326.0,58,170.0,66.89,22.42,5.0,3,0,26.26,4,4.4,2.0,54.30179408,4,18,21.11,57.21,114.7642857142857,129.562745655936,60.830093,61.0,5.890000000000001,8.805501569741367
2022-11-18,3,8,2,1,429.0,16,161.0,11.01,76.94,10.0,3,0,76.14,1,9.1,2.0,53.69658275,4,18,66.89,53.63,108.67571428571428,133.84511345296886,48.00702,48.0,36.99,335.9673024523161
2022-11-18,4,8,2,2,388.0,63,70.0,80.44,23.15,5.0,4,1,20.77,1,5.81,5.0,31.85801651,4,18,11.01,34.27,115.27142857142856,130.6672666774368,79.35342,79.0,1.4399999999999977,1.7901541521631001
2022-11-18,5,8,2,2,474.0,250,191.0,259.54,18.07,15.0,2,0,16.68,2,4.97,5.0,31.85801651,4,18,80.44,395.58,95.83714285714288,83.70612556523497,222.85416,223.0,36.54000000000002,14.07875471988904
2022-11-19,1,8,2,2,209.0,108,80.0,102.22,78.69,0.0,2,1,75.0,4,7.1,5.0,31.85801651,5,19,259.54,98.92,96.30857142857144,83.73566930696704,105.9356,106.0,3.780000000000001,3.6979064762277454
2022-11-19,2,8,2,4,391.0,208,81.0,212.47,28.23,0.0,2,0,31.27,4,9.27,5.0,54.30179408,5,19,102.22,132.95,107.66857142857144,94.26691703677946,207.35054,207.0,5.469999999999999,2.5744811032145707
2022-11-19,3,8,2,3,209.0,78,71.0,96.11,29.28,20.0,4,1,24.29,2,5.94,5.0,36.82096495,5,19,212.47,21.11,118.38285714285712,86.75170770927909,79.35342,79.0,17.11,17.80251794818437
2022-11-19,4,8,2,4,127.0,46,175.0,36.49,15.82,20.0,3,0,19.54,4,9.76,2.0,54.30179408,5,19,96.11,66.89,114.04,90.44156087404365,60.830093,61.0,24.509999999999998,67.16908742121129
2022-11-19,5,8,2,4,316.0,76,79.0,79.26,12.08,20.0,3,1,16.32,3,3.32,5.0,54.30179408,5,19,36.49,11.01,123.79,80.62990098799158,79.35342,79.0,0.2600000000000051,0.3280343174362921
2022-11-20,1,8,2,4,354.0,152,121.0,164.45,59.37,0.0,3,0,58.8,4,8.39,5.0,54.30179408,6,20,79.26,80.44,135.79142857142855,79.34403851341968,147.37823,147.0,17.44999999999999,10.611128002432343
2022-11-20,2,8,2,2,237.0,226,167.0,224.07,56.76,0.0,2,0,57.76,3,6.85,5.0,31.85801651,6,20,164.45,259.54,130.7242857142857,70.7960973164346,222.85416,223.0,1.0699999999999932,0.47752934350872195
2022-11-20,3,8,2,2,142.0,112,107.0,124.65,70.17,15.0,2,0,72.8,4,5.87,5.0,31.85801651,6,20,224.07,102.22,133.92857142857142,69.79142125614264,105.9356,106.0,18.650000000000006,14.961893301243487
2022-11-20,4,8,2,2,320.0,11,145.0,19.75,88.52,10.0,1,1,92.3,2,8.45,2.0,31.85801651,6,20,124.65,212.47,106.39714285714284,71.63238111224236,48.00702,48.0,28.25,143.03797468354432
2022-11-20,5,8,2,1,271.0,178,34.0,180.46,66.42,20.0,2,1,65.29,3,9.44,5.0,53.69658275,6,20,19.75,96.11,118.44714285714288,76.54002454365202,207.35054,207.0,26.539999999999992,14.706860246037898
2022-11-21,1,8,2,1,175.0,51,42.0,64.41,14.76,5.0,2,1,19.33,4,7.87,5.0,53.69658275,0,21,180.46,36.49,122.4357142857143,72.15946550456673,60.830093,61.0,3.4099999999999966,5.294208973761833
2022-11-21,2,8,2,2,337.0,246,171.0,241.44,40.73,20.0,1,0,38.29,4,6.58,5.0,31.85801651,0,21,64.41,79.26,145.6042857142857,81.42719608278752,222.85416,223.0,18.439999999999998,7.637508283631543
2022-11-21,3,8,2,1,461.0,16,51.0,12.8,36.43,20.0,2,0,40.26,1,9.25,2.0,53.69658275,0,21,241.44,164.45,123.94,94.67378905131729,48.00702,48.0,35.2,275.0
2022-11-21,4,8,2,4,84.0,29,71.0,38.38,47.88,20.0,4,1,45.31,1,8.39,2.0,54.30179408,0,21,12.8,224.07,97.41285714285712,87.69970500031846,48.00702,48.0,9.619999999999997,25.065138092756634
2022-11-21,5,8,2,4,174.0,138,130.0,140.7,46.22,10.0,3,0,48.86,1,9.28,5.0,54.30179408,0,21,38.38,124.65,99.70571428571428,88.73419480995729,147.37823,147.0,6.300000000000011,4.477611940298516
2022-11-22,1,8,2,2,240.0,61,192.0,65.27,24.37,0.0,4,1,21.59,3,4.18,2.0,31.85801651,1,22,140.7,19.75,106.20857142857142,83.40607100776535,79.35342,79.0,13.730000000000004,21.035697870384563
2022-11-22,2,8,2,4,255.0,150,111.0,146.13,75.61,0.0,3,0,70.72,2,8.88,5.0,54.30179408,1,22,65.27,180.46,101.30428571428573,79.21649425406795,147.37823,147.0,0.8700000000000045,0.5953602956271844
2022-11-22,3,8,2,4,133.0,55,72.0,67.17,59.09,10.0,4,1,61.04,3,7.43,2.0,54.30179408,1,22,146.13,64.41,101.69857142857144,79.00885043853674,60.830093,61.0,6.170000000000002,9.185648354920353
2022-11-22,4,8,2,4,249.0,94,29.0,95.54,21.78,20.0,3,0,23.53,4,9.25,5.0,54.30179408,1,22,67.17,241.44,80.85571428571428,49.87263607000812,105.9356,106.0,10.459999999999994,10.948293908310648
2022-11-22,5,8,2,4,130.0,82,81.0,89.55,13.6,15.0,4,0,9.62,3,6.07,5.0,54.30179408,1,22,95.54,12.8,91.82,39.84591237923114,105.9356,106.0,16.450000000000003,18.36962590731435
2022-11-23,1,8,2,4,225.0,163,88.0,173.25,57.0,0.0,1,1,59.68,1,3.64,5.0,54.30179408,2,23,89.55,38.38,111.08714285714284,42.23472533129027,147.37823,147.0,26.25,15.151515151515152
2022-11-23,2,8,2,3,412.0,410,190.0,400.4,26.32,10.0,3,1,24.7,3,5.4,5.0,36.82096495,2,23,173.25,140.7,148.18714285714285,118.24605006994024,363.3449,363.0,37.39999999999998,9.340659340659336
2022-11-23,3,8,2,3,433.0,324,171.0,316.17,79.47,20.0,4,0,75.08,2,6.3,5.0,36.82096495,2,23,400.4,65.27,184.03,126.65095406931044,307.0379,307.0,9.170000000000016,2.900338425530574
2022-11-23,4,8,2,2,118.0,112,173.0,116.21,82.11,0.0,2,1,84.54,2,7.53,2.0,31.85801651,2,23,316.17,146.13,179.75571428571428,128.63257802194337,105.9356,106.0,10.209999999999994,8.78581877635315
2022-11-23,5,8,2,2,402.0,65,196.0,56.2,66.35,10.0,3,0,69.99,4,9.7,2.0,31.85801651,2,23,116.21,67.17,178.18857142857146,130.2889869263156,79.35342,79.0,22.799999999999997,40.56939501779359
2022-11-24,1,8,2,3,148.0,16,153.0,31.6,25.63,5.0,1,0,22.02,4,8.14,2.0,36.82096495,3,24,56.2,95.54,169.0542857142857,138.99921904542495,48.00702,48.0,16.4,51.898734177215175
2022-11-24,2,8,2,1,240.0,35,91.0,47.9,82.68,5.0,1,1,79.65,2,4.0,2.0,53.69658275,3,24,31.6,89.55,163.1042857142857,143.77894454765632,48.00702,48.0,0.10000000000000142,0.208768267223385
2022-11-24,3,8,2,1,255.0,253,192.0,244.37,55.61,10.0,4,1,57.62,4,5.03,5.0,53.69658275,3,24,47.9,173.25,173.2642857142857,147.09005799816887,269.20044,269.0,24.629999999999995,10.078978598027579
2022-11-24,4,8,2,4,96.0,96,96.0,113.17,36.39,20.0,1,0,36.85,2,3.06,5.0,54.30179408,3,24,244.37,400.4,132.23142857142858,108.0491661896828,105.9356,106.0,7.170000000000002,6.335601307767077
2022-11-24,5,8,2,4,103.0,42,160.0,38.69,73.09,15.0,3,0,70.64,2,7.82,2.0,54.30179408,3,24,113.17,316.17,92.59142857142857,75.23854008608711,60.830093,61.0,22.310000000000002,57.66347893512537
2022-11-25,1,8,2,2,218.0,184,112.0,178.4,27.3,5.0,2,0,27.93,4,7.3,5.0,31.85801651,4,25,38.69,116.21,101.47571428571428,81.87163506716745,207.35054,207.0,28.599999999999994,16.031390134529143
2022-11-25,2,8,2,3,63.0,43,117.0,57.87,43.21,10.0,2,0,46.65,4,9.78,2.0,36.82096495,4,25,178.4,56.2,101.71428571428572,81.72000710905975,60.830093,61.0,3.1300000000000026,5.408674615517544
2022-11-25,3,8,2,1,186.0,85,29.0,76.81,48.31,0.0,1,1,51.61,1,3.07,5.0,53.69658275,4,25,57.87,31.6,108.17285714285715,76.89947522887392,105.9356,106.0,29.189999999999998,38.00286421038927
2022-11-25,4,8,2,1,316.0,85,186.0,77.86,46.68,5.0,2,0,47.47,3,9.71,2.0,53.69658275,4,25,76.81,47.9,112.45285714285716,73.75522460912757,105.9356,106.0,28.14,36.141792961726175
2022-11-25,5,8,2,4,395.0,41,193.0,48.89,94.9,20.0,1,1,94.27,4,8.77,2.0,54.30179408,4,25,77.86,244.37,84.52714285714286,47.98990265819354,48.00702,48.0,0.8900000000000006,1.8204131724279007
2022-11-26,1,8,2,2,337.0,50,175.0,62.33,92.36,20.0,3,1,91.06,3,5.69,2.0,31.85801651,5,26,48.89,113.17,77.26428571428572,46.764018881024384,60.830093,61.0,1.3299999999999983,2.133803946735117
2022-11-26,2,8,2,1,175.0,49,161.0,60.37,51.22,15.0,2,1,49.29,4,4.82,2.0,53.69658275,5,26,62.33,38.69,80.36142857142859,44.44385237899336,60.830093,61.0,0.6300000000000026,1.043564684445921
2022-11-26,3,8,2,1,177.0,45,55.0,49.75,82.49,15.0,2,0,87.48,3,8.47,2.0,53.69658275,5,26,60.37,178.4,61.98285714285714,11.6378043666429,60.830093,61.0,11.25,22.613065326633166
2022-11-26,4,8,2,1,485.0,196,62.0,214.9,79.58,15.0,2,0,76.92,2,3.35,5.0,53.69658275,5,26,49.75,57.87,84.41571428571429,58.67528777294688,207.35054,207.0,7.900000000000006,3.67612843182876
2022-11-26,5,8,2,4,112.0,38,166.0,51.57,62.26,15.0,3,0,59.78,3,6.41,2.0,54.30179408,5,26,214.9,76.81,80.80999999999999,59.98155577619984,48.00702,48.0,3.5700000000000003,6.9226294357184415
2022-11-27,1,8,2,3,155.0,13,167.0,24.98,25.93,0.0,3,1,24.35,3,5.38,2.0,36.82096495,6,27,51.57,77.86,73.25571428571428,63.63376720398909,48.00702,48.0,23.02,92.1537229783827
2022-11-27,2,8,2,1,373.0,16,111.0,13.96,62.59,0.0,2,1,59.9,4,9.18,2.0,53.69658275,6,27,24.98,48.89,68.26571428571428,67.13609433013524,48.00702,48.0,34.04,243.83954154727792
