ds,Store_ID,Product_ID,Category_Code,Region_Code,y,Price,Discount,Weather_Code,Promotion,Competitor_Pricing,Seasonality_Code
2022-09-17,1,5,0,0,93,62.02,5,3,0,63.09,1
2022-09-17,1,6,1,2,124,74.31,0,0,1,70.21,1
2022-09-17,1,7,1,3,197,94.44,10,0,1,92.43,2
2022-09-17,1,8,1,3,6,27.1,10,1,1,28.38,0
2022-09-17,1,9,1,0,224,74.23,20,3,0,72.46,1
2022-09-17,1,10,1,3,289,42.83,0,2,1,44.47,1
2022-09-17,1,11,1,0,106,27.22,0,0,1,31.13,2
2022-09-17,1,12,1,2,319,30.3,15,3,1,25.98,1
2022-09-17,1,13,1,1,8,89.82,10,1,1,90.3,1
2022-09-17,1,14,2,2,271,87.29,5,3,1,86.64,2
2022-09-17,1,15,2,1,26,67.06,10,3,0,64.75,3
2022-09-17,1,16,2,0,227,71.67,10,3,1,70.64,0
2022-09-17,1,17,2,2,15,78.35,15,1,0,82.79,0
2022-09-17,1,18,2,0,160,16.74,20,3,0,15.6,2
2022-09-17,1,19,2,0,73,14.48,0,3,0,17.94,0
2022-09-17,1,20,2,0,2,63.84,5,3,0,68.11,3
2022-09-17,2,1,0,1,73,63.44,0,2,0,61.72,0
2022-09-17,2,2,0,3,12,15.72,0,0,1,13.43,2
2022-09-17,2,3,0,3,40,17.06,0,2,0,19.48,2
2022-09-17,2,4,0,1,282,15.85,20,0,1,19.75,2
2022-09-17,2,5,0,0,348,79.74,20,1,1,79.49,3
2022-09-17,2,6,1,1,60,61.27,20,0,0,58.86,1
2022-09-17,2,7,1,3,228,99.72,0,2,1,97.16,3
2022-09-17,2,8,1,0,56,77.57,5,3,1,77.61,0
2022-09-17,2,9,1,1,313,98.46,0,0,0,95.05,1
2022-09-17,2,10,1,1,14,25.15,15,3,1,28.14,0
2022-09-17,2,11,1,1,55,66.34,0,3,1,62.59,2
2022-09-17,2,12,1,1,196,52.34,20,0,0,49.28,1
2022-09-17,2,13,1,1,47,59.18,15,0,0,61.24,2
2022-09-17,2,14,2,2,132,70.46,0,2,1,71.05,0
2022-09-17,2,15,2,2,28,56.83,15,1,0,55.28,1
2022-09-17,2,16,2,2,202,95.35,15,1,1,99.76,0
2022-09-17,2,17,2,3,6,87.93,20,2,0,84.94,3
2022-09-17,2,18,2,1,81,38.78,15,3,1,34.03,2
2022-09-17,2,19,2,1,11,36.68,20,1,1,33.44,1
2022-09-17,2,20,2,3,344,68.61,5,3,1,69.5,1
2022-09-17,3,1,0,2,275,52.82,10,1,0,55.0,0
2022-09-17,3,2,0,1,221,92.68,10,0,1,88.8,3
2022-09-17,3,3,0,0,14,52.57,15,3,0,49.43,2
2022-09-17,3,4,0,2,26,15.04,15,2,0,19.22,2
2022-09-17,3,5,0,3,204,36.65,20,0,0,35.33,0
2022-09-17,3,6,1,0,106,29.63,10,2,1,28.34,2
2022-09-17,3,7,1,2,266,33.42,10,0,1,30.82,2
2022-09-17,3,8,1,1,62,71.5,15,1,0,67.82,0
2022-09-17,3,9,1,2,15,63.05,0,1,1,67.91,2
2022-09-17,3,10,1,0,79,92.01,0,0,1,93.67,2
2022-09-17,3,11,1,0,106,37.84,0,3,0,40.96,3
2022-09-17,3,12,1,2,316,76.95,10,3,0,76.9,3
2022-09-17,3,13,1,0,129,55.22,20,3,0,55.94,3
2022-09-17,3,14,2,2,82,71.51,20,3,1,72.97,0
2022-09-17,3,15,2,3,59,25.49,20,3,0,25.71,1
2022-09-17,3,16,2,1,57,69.33,10,0,0,67.36,3
2022-09-17,3,17,2,2,65,95.71,15,3,0,95.27,2
2022-09-17,3,18,2,0,207,64.01,15,1,0,67.91,1
2022-09-17,3,19,2,2,69,54.85,15,1,0,57.02,1
2022-09-17,3,20,2,0,202,51.04,10,1,0,53.56,0
2022-09-17,4,1,0,3,383,94.77,15,1,1,96.92,2
2022-09-17,4,2,0,2,166,51.85,0,2,1,53.62,3
2022-09-17,4,3,0,1,117,70.62,10,1,1,66.99,2
2022-09-17,4,4,0,2,0,11.12,15,1,1,13.14,1
2022-09-17,4,5,0,2,14,89.69,10,2,0,87.68,1
2022-09-17,4,6,1,3,156,10.06,5,0,0,5.31,3
2022-09-17,4,7,1,0,236,95.22,10,0,0,100.15,1
2022-09-17,4,8,1,2,15,84.71,10,2,0,82.11,3
2022-09-17,4,9,1,3,80,51.17,20,0,1,47.05,0
2022-09-17,4,10,1,1,25,39.87,15,2,0,43.27,1
2022-09-17,4,11,1,2,83,16.58,10,1,0,18.97,2
2022-09-17,4,12,1,3,355,71.48,5,2,1,73.12,3
2022-09-17,4,13,1,0,335,35.11,10,3,1,38.47,3
2022-09-17,4,14,2,3,235,58.04,20,1,0,55.33,1
2022-09-17,4,15,2,1,190,58.57,10,2,0,62.3,1
2022-09-17,4,16,2,3,297,31.47,10,3,1,35.47,2
2022-09-17,4,17,2,2,39,41.73,0,3,0,39.06,3
2022-09-17,4,18,2,1,41,27.59,15,3,1,30.45,2
2022-09-17,4,19,2,2,84,70.83,0,0,1,67.87,0
2022-09-17,4,20,2,3,39,53.96,20,1,1,52.62,0
2022-09-17,5,1,0,2,118,13.5,5,2,1,11.06,0
2022-09-17,5,2,0,2,194,91.49,5,3,0,96.02,2
2022-09-17,5,3,0,1,37,27.93,10,2,1,24.59,1
2022-09-17,5,4,0,0,84,91.69,20,0,1,93.52,2
2022-09-17,5,5,0,2,309,26.57,5,1,1,27.5,3
2022-09-17,5,6,1,2,392,72.14,15,1,0,68.86,1
2022-09-17,5,7,1,1,8,98.54,0,0,1,96.74,3
2022-09-17,5,8,1,2,16,93.43,10,0,1,91.97,0
2022-09-17,5,9,1,1,85,29.69,10,3,0,25.42,3
2022-09-17,5,10,1,2,34,45.26,20,2,0,44.39,0
2022-09-17,5,11,1,0,253,99.87,10,3,0,100.76,0
2022-09-17,5,12,1,3,6,18.97,0,3,1,17.93,3
2022-09-17,5,13,1,3,22,83.82,0,0,0,86.34,2
2022-09-17,5,14,2,3,147,37.65,0,3,0,42.02,0
2022-09-17,5,15,2,3,82,40.31,5,1,1,44.22,3
2022-09-17,5,16,2,1,313,42.71,20,0,1,45.7,3
2022-09-17,5,17,2,2,30,92.52,20,0,1,87.87,1
2022-09-17,5,18,2,3,240,84.37,5,2,0,81.96,2
2022-09-17,5,19,2,0,148,23.61,5,1,1,20.24,0
2022-09-17,5,20,2,1,303,84.32,10,3,0,84.56,3
2022-09-18,1,1,0,0,46,44.61,15,2,1,39.92,0
2022-09-18,1,2,0,2,43,66.02,0,3,1,69.65,1
2022-09-18,1,3,0,0,16,67.11,15,3,1,63.65,1
2022-09-18,1,4,0,3,126,83.95,5,1,1,88.84,0
2022-09-18,1,5,0,0,385,12.71,0,3,0,14.06,1
2022-09-18,1,6,1,2,24,96.47,15,3,1,95.47,0
2022-09-18,1,7,1,2,177,68.66,15,2,1,71.08,1
2022-09-18,1,8,1,3,38,99.04,20,2,1,102.55,0
2022-09-18,1,9,1,3,35,54.46,20,0,1,56.53,2
2022-09-18,1,10,1,0,332,49.21,0,0,1,51.26,2
2022-09-18,1,11,1,3,145,52.46,20,0,0,53.85,3
2022-09-18,1,12,1,2,191,14.8,15,0,1,13.44,3
2022-09-18,1,13,1,0,41,30.57,5,3,1,32.14,3
2022-09-18,1,14,2,2,295,52.06,10,2,1,54.33,3
2022-09-18,1,15,2,0,1,29.47,20,3,0,28.05,2
2022-09-18,1,16,2,1,51,83.77,20,1,1,79.02,0
2022-09-18,1,17,2,2,161,40.58,15,0,0,43.71,2
2022-09-18,1,18,2,1,20,67.51,5,1,0,70.07,2
2022-09-18,1,19,2,3,475,19.69,20,2,0,21.84,3
2022-09-18,1,20,2,0,50,57.65,5,2,0,58.78,2
2022-09-18,2,1,0,2,130,47.77,20,1,0,50.27,0
2022-09-18,2,2,0,2,29,23.95,5,3,0,25.21,0
2022-09-18,2,3,0,2,65,19.44,5,3,0,14.73,1
2022-09-18,2,4,0,0,91,11.43,10,3,1,11.15,1
2022-09-18,2,5,0,3,233,60.97,15,2,1,63.14,1
2022-09-18,2,6,1,3,129,69.49,5,3,0,73.53,2
2022-09-18,2,7,1,3,407,77.95,0,0,1,76.39,2
2022-09-18,2,8,1,0,7,40.01,15,1,1,43.27,0
2022-09-18,2,9,1,1,49,87.4,10,1,1,88.16,0
2022-09-18,2,10,1,3,488,14.84,20,3,1,11.87,1
2022-09-18,2,11,1,0,96,93.23,10,3,0,88.84,2
2022-09-18,2,12,1,1,466,14.2,0,3,0,14.61,2
2022-09-18,2,13,1,2,72,20.08,10,2,1,19.69,0
2022-09-18,2,14,2,1,232,19.14,5,2,0,21.42,2
2022-09-18,2,15,2,0,17,62.23,10,2,0,65.35,1
2022-09-18,2,16,2,0,108,78.86,5,2,0,80.26,3
2022-09-18,2,17,2,2,293,71.33,5,2,1,74.4,1
2022-09-18,2,18,2,1,41,78.24,5,0,1,79.94,3
2022-09-18,2,19,2,1,33,27.97,20,2,0,30.75,1
2022-09-18,2,20,2,1,153,86.61,0,2,1,83.8,1
2022-09-18,3,1,0,0,169,43.39,5,0,1,47.38,0
2022-09-18,3,2,0,1,245,36.68,10,0,0,35.3,0
2022-09-18,3,3,0,3,12,88.15,10,2,0,83.52,3
2022-09-18,3,4,0,2,190,61.79,10,1,0,57.88,0
2022-09-18,3,5,0,0,22,86.92,20,2,1,86.23,2
2022-09-18,3,6,1,2,253,87.95,5,3,0,83.29,3
2022-09-18,3,7,1,0,103,56.63,0,1,0,55.41,1
2022-09-18,3,8,1,2,383,44.7,5,3,0,44.11,2
2022-09-18,3,9,1,0,126,68.72,0,0,1,64.06,2
2022-09-18,3,10,1,0,285,80.72,15,1,0,77.87,2
2022-09-18,3,11,1,1,140,69.19,0,3,1,68.5,1
2022-09-18,3,12,1,3,3,57.22,5,2,1,58.33,3
2022-09-18,3,13,1,1,58,61.01,5,0,1,64.56,3
2022-09-18,3,14,2,1,104,61.29,10,2,1,65.85,1
2022-09-18,3,15,2,1,28,20.27,20,2,0,21.52,0
2022-09-18,3,16,2,3,319,81.67,20,0,0,77.05,1
2022-09-18,3,17,2,3,43,35.42,15,0,1,33.2,1
2022-09-18,3,18,2,2,205,35.44,10,0,1,38.03,1
2022-09-18,3,19,2,2,120,52.34,10,3,1,49.84,2
2022-09-18,3,20,2,0,55,46.26,15,1,0,49.5,2
2022-09-18,4,1,0,0,30,57.94,10,0,1,61.96,0
2022-09-18,4,2,0,1,24,61.47,20,3,0,59.25,1
2022-09-18,4,3,0,0,145,99.96,0,3,1,96.51,2
2022-09-18,4,4,0,1,278,43.73,20,1,1,45.45,0
2022-09-18,4,5,0,0,56,28.49,0,3,1,30.99,0
2022-09-18,4,6,1,1,201,54.7,20,0,0,58.13,2
2022-09-18,4,7,1,3,149,84.06,5,3,0,88.22,0
2022-09-18,4,8,1,2,218,85.06,15,1,1,86.86,3
2022-09-18,4,9,1,3,43,85.29,15,0,0,84.79,1
2022-09-18,4,10,1,3,347,30.46,5,3,0,35.37,0
2022-09-18,4,11,1,2,6,69.14,10,2,0,64.66,1
2022-09-18,4,12,1,1,280,79.95,0,3,0,77.94,0
2022-09-18,4,13,1,2,448,68.99,0,3,1,66.52,3
2022-09-18,4,14,2,2,110,18.43,0,3,1,22.95,0
2022-09-18,4,15,2,3,9,14.89,0,3,0,17.73,3
2022-09-18,4,16,2,1,235,80.65,10,2,0,82.42,2
2022-09-18,4,17,2,0,192,90.33,5,3,1,89.32,1
2022-09-18,4,18,2,3,79,24.82,10,1,1,27.57,3
2022-09-18,4,19,2,3,370,92.85,15,3,0,92.95,3
2022-09-18,4,20,2,2,42,86.85,15,2,1,90.22,0
2022-09-18,5,1,0,2,54,46.02,0,3,0,49.76,1
2022-09-18,5,2,0,2,194,42.88,0,0,1,43.36,3
2022-09-18,5,3,0,0,216,64.5,20,1,0,69.33,3
2022-09-18,5,4,0,0,199,21.55,0,1,0,26.53,0
2022-09-18,5,5,0,3,165,18.43,5,1,1,17.93,1
2022-09-18,5,6,1,2,149,19.51,10,2,1,15.06,1
2022-09-18,5,7,1,1,41,45.53,20,0,1,50.04,2
2022-09-18,5,8,1,1,23,54.07,20,0,1,56.72,1
2022-09-18,5,9,1,3,17,92.17,20,0,1,96.51,2
2022-09-18,5,10,1,2,25,10.38,0,3,1,12.93,3
2022-09-18,5,11,1,3,167,16.48,10,1,0,15.51,0
2022-09-18,5,12,1,1,46,20.38,10,1,0,20.25,1
2022-09-18,5,13,1,1,63,46.05,15,1,0,41.88,2
2022-09-18,5,14,2,2,300,52.33,20,3,1,47.66,2
2022-09-18,5,15,2,1,50,73.01,5,3,1,74.85,0
2022-09-18,5,16,2,2,4,18.37,15,2,1,14.02,1
2022-09-18,5,17,2,0,228,94.35,0,1,0,94.66,3
2022-09-18,5,18,2,0,10,76.06,15,1,0,80.9,0
2022-09-18,5,19,2,1,10,50.17,5,2,1,53.89,0
2022-09-18,5,20,2,0,67,10.53,10,3,1,8.47,2
2022-09-19,1,1,0,0,277,22.62,10,0,1,18.38,0
2022-09-19,1,2,0,1,353,74.34,5,1,0,70.86,0
2022-09-19,1,3,0,0,167,92.25,15,1,1,90.4,0
2022-09-19,1,4,0,1,95,99.45,20,0,1,102.38,2
2022-09-19,1,5,0,3,77,94.0,15,1,1,91.77,3
2022-09-19,1,6,1,3,147,91.54,15,0,0,95.66,2
2022-09-19,1,7,1,0,134,98.77,5,3,1,98.57,1
2022-09-19,1,8,1,0,185,59.3,10,0,1,60.87,0
2022-09-19,1,9,1,0,73,64.7,15,2,0,62.74,3
2022-09-19,1,10,1,1,31,92.42,10,2,1,92.41,0
2022-09-19,1,11,1,0,40,52.1,10,2,1,48.77,2
2022-09-19,1,12,1,3,243,82.5,0,2,1,77.86,3
2022-09-19,1,13,1,0,72,16.58,10,3,1,19.57,3
2022-09-19,1,14,2,2,246,84.91,5,2,0,85.64,1
2022-09-19,1,15,2,0,28,72.85,10,2,0,74.72,2
2022-09-19,1,16,2,2,182,70.88,5,2,0,66.15,2
2022-09-19,1,17,2,0,172,74.37,5,3,0,74.1,1
2022-09-19,1,18,2,0,228,78.86,20,0,1,82.9,2
2022-09-19,1,19,2,0,31,34.26,0,1,0,33.9,3
2022-09-19,1,20,2,3,190,13.27,20,3,1,14.49,2
2022-09-19,2,1,0,1,371,14.59,20,0,1,13.66,1
2022-09-19,2,2,0,0,62,87.18,5,3,0,90.2,2
2022-09-19,2,3,0,3,75,70.59,0,3,0,72.82,1
2022-09-19,2,4,0,3,147,13.67,15,0,1,9.75,2
2022-09-19,2,5,0,2,308,43.09,15,1,0,44.69,3
2022-09-19,2,6,1,0,251,30.49,15,3,0,32.4,1
2022-09-19,2,7,1,3,80,17.08,5,0,1,14.76,2
2022-09-19,2,8,1,0,257,27.05,0,0,0,31.37,0
2022-09-19,2,9,1,1,216,82.71,5,2,1,79.1,1
2022-09-19,2,10,1,2,87,10.64,5,2,0,9.92,1
2022-09-19,2,11,1,2,18,89.8,15,2,1,89.87,3
2022-09-19,2,12,1,1,70,50.7,5,1,1,53.19,3
2022-09-19,2,13,1,0,89,99.26,0,0,0,96.46,1
2022-09-19,2,14,2,1,57,74.81,0,3,1,76.89,2
2022-09-19,2,15,2,2,3,15.43,15,0,1,11.54,3
2022-09-19,2,16,2,2,145,15.66,20,2,1,14.04,0
2022-09-19,2,17,2,0,129,86.12,15,3,0,85.62,0
2022-09-19,2,18,2,2,45,84.58,15,2,1,81.9,1
2022-09-19,2,19,2,1,444,71.94,15,3,1,67.9,0
2022-09-19,2,20,2,1,23,78.3,5,1,1,73.82,1
2022-09-19,3,1,0,2,63,12.9,10,1,0,8.06,3
2022-09-19,3,2,0,3,134,52.53,0,0,1,55.2,2
2022-09-19,3,3,0,3,227,42.36,15,3,1,42.19,3
2022-09-19,3,4,0,1,199,89.26,20,0,0,92.5,1
2022-09-19,3,5,0,1,174,33.78,10,1,0,36.9,0
2022-09-19,3,6,1,0,94,96.84,0,1,0,101.1,3
2022-09-19,3,7,1,3,85,66.87,5,3,0,71.4,2
2022-09-19,3,8,1,1,199,26.44,5,3,0,29.28,0
2022-09-19,3,9,1,3,127,39.2,5,0,1,37.82,3
2022-09-19,3,10,1,0,213,45.87,5,0,1,41.16,0
2022-09-19,3,11,1,1,245,97.88,15,2,1,100.71,0
2022-09-19,3,12,1,0,455,12.34,5,3,0,11.51,1
2022-09-19,3,13,1,2,14,81.0,0,2,0,81.05,1
2022-09-19,3,14,2,3,104,39.86,5,1,1,36.11,1
2022-09-19,3,15,2,3,403,72.13,15,3,0,67.27,0
2022-09-19,3,16,2,1,57,60.27,10,2,0,63.23,3
2022-09-19,3,17,2,3,166,77.37,20,2,0,76.23,3
2022-09-19,3,18,2,3,51,95.62,10,3,0,96.3,2
2022-09-19,3,19,2,2,244,39.93,5,3,0,43.66,0
2022-09-19,3,20,2,3,101,18.76,0,3,1,23.23,3
2022-09-19,4,1,0,0,71,31.0,5,3,1,29.64,2
2022-09-19,4,2,0,0,50,88.77,20,2,1,86.51,2
2022-09-19,4,3,0,1,181,90.97,20,1,0,95.02,2
2022-09-19,4,4,0,1,414,45.34,0,0,1,47.58,1
2022-09-19,4,5,0,1,1,59.89,5,3,0,63.94,2
2022-09-19,4,6,1,0,227,15.64,10,1,1,15.62,1
2022-09-19,4,7,1,0,193,24.89,5,3,1,24.66,0
2022-09-19,4,8,1,0,20,44.97,10,0,0,48.18,0
2022-09-19,4,9,1,0,379,79.14,20,3,1,74.39,0
2022-09-19,4,10,1,1,103,26.04,15,2,0,25.05,0
2022-09-19,4,11,1,0,280,98.31,20,0,1,99.02,3
2022-09-19,4,12,1,2,7,50.86,0,2,0,49.31,1
2022-09-19,4,13,1,3,12,11.92,10,1,1,11.56,2
2022-09-19,4,14,2,0,54,85.14,5,2,0,87.36,0
2022-09-19,4,15,2,2,113,86.58,10,0,1,81.7,1
2022-09-19,4,16,2,3,28,59.29,10,2,1,63.08,2
2022-09-19,4,17,2,2,50,36.56,5,3,0,38.46,1
2022-09-19,4,18,2,1,51,15.22,15,0,0,15.14,0
2022-09-19,4,19,2,1,254,96.73,0,2,0,95.18,1
2022-09-19,4,20,2,2,247,10.24,5,3,1,5.56,2
2022-09-19,5,1,0,1,378,59.69,5,0,1,58.59,1
2022-09-19,5,2,0,2,163,24.32,10,3,1,24.56,3
2022-09-19,5,3,0,2,122,63.66,5,1,1,65.22,0
2022-09-19,5,4,0,2,58,80.9,15,3,1,85.85,3
2022-09-19,5,5,0,2,236,78.01,20,1,1,74.15,1
2022-09-19,5,6,1,3,122,72.58,15,2,0,75.78,3
2022-09-19,5,7,1,3,25,69.12,20,0,0,68.12,0
2022-09-19,5,8,1,0,3,26.19,20,0,0,27.84,1
2022-09-19,5,9,1,2,56,93.14,15,2,0,90.27,0
2022-09-19,5,10,1,1,215,80.62,15,0,1,80.73,3
2022-09-19,5,11,1,1,86,72.95,20,1,1,76.95,2
2022-09-19,5,12,1,1,60,83.49,15,1,0,85.18,3
2022-09-19,5,13,1,1,64,16.76,15,0,0,18.53,0
2022-09-19,5,14,2,1,26,16.04,10,2,0,19.6,0
2022-09-19,5,15,2,0,65,79.15,5,0,0,75.44,0
2022-09-19,5,16,2,1,209,51.08,5,0,1,46.67,2
2022-09-19,5,17,2,0,27,51.4,20,3,1,53.83,3
2022-09-19,5,18,2,0,109,64.42,15,2,0,67.42,1
2022-09-19,5,19,2,3,304,28.68,5,1,0,27.04,0
2022-09-19,5,20,2,2,40,47.69,5,2,0,47.82,0
2022-09-20,1,1,0,3,138,79.71,10,2,1,84.2,3
2022-09-20,1,2,0,2,279,14.41,0,3,1,11.49,3
2022-09-20,1,3,0,0,7,96.02,20,3,1,93.8,1
2022-09-20,1,4,0,3,11,62.56,10,2,1,59.13,0
2022-09-20,1,5,0,0,108,34.02,20,2,1,35.07,0
2022-09-20,1,6,1,1,269,66.27,5,3,0,64.36,0
2022-09-20,1,7,1,3,174,79.24,0,3,0,78.92,2
2022-09-20,1,8,1,0,171,80.17,5,3,1,76.1,0
2022-09-20,1,9,1,3,33,27.6,10,3,0,31.68,2
2022-09-20,1,10,1,0,29,99.04,20,0,1,101.36,3
2022-09-20,1,11,1,0,10,46.6,15,0,1,48.49,1
2022-09-20,1,12,1,1,2,98.12,0,0,1,98.52,2
2022-09-20,1,13,1,0,151,46.84,20,3,1,46.18,0
2022-09-20,1,14,2,0,115,15.58,20,0,1,19.3,2
2022-09-20,1,15,2,3,36,45.55,5,1,1,44.79,0
2022-09-20,1,16,2,3,7,23.33,5,1,0,20.33,1
2022-09-20,1,17,2,1,48,27.22,5,0,1,26.78,1
2022-09-20,1,18,2,0,46,25.52,20,1,1,28.03,2
2022-09-20,1,19,2,0,452,25.88,15,1,0,21.71,1
2022-09-20,1,20,2,2,354,19.4,10,0,0,20.75,3
2022-09-20,2,1,0,2,11,89.34,15,2,1,91.91,2
2022-09-20,2,2,0,3,19,39.11,5,2,0,38.6,3
2022-09-20,2,3,0,2,142,26.71,20,2,1,24.12,3
2022-09-20,2,4,0,1,69,91.56,0,3,0,93.96,2
2022-09-20,2,5,0,3,154,44.15,10,0,0,41.64,3
2022-09-20,2,6,1,0,169,74.54,10,3,0,78.88,1
2022-09-20,2,7,1,2,86,31.32,10,3,0,30.24,0
2022-09-20,2,8,1,2,114,87.36,20,2,1,89.54,0
2022-09-20,2,9,1,2,325,20.86,10,3,0,22.7,3
2022-09-20,2,10,1,0,318,36.6,15,0,1,41.41,1
2022-09-20,2,11,1,2,291,38.08,5,3,1,42.12,2
2022-09-20,2,12,1,1,3,76.72,20,1,0,79.08,2
2022-09-20,2,13,1,2,134,34.89,5,1,0,37.26,2
2022-09-20,2,14,2,0,15,90.17,5,1,0,91.58,0
2022-09-20,2,15,2,2,104,31.36,5,1,1,34.39,1
2022-09-20,2,16,2,3,71,74.19,5,1,0,79.16,1
2022-09-20,2,17,2,3,41,14.67,5,1,1,16.5,3
2022-09-20,2,18,2,0,160,90.96,0,1,1,95.24,2
2022-09-20,2,19,2,3,179,63.62,5,3,1,61.9,0
2022-09-20,2,20,2,2,129,43.03,20,0,1,46.88,2
2022-09-20,3,1,0,2,315,71.98,10,0,1,76.47,2
2022-09-20,3,2,0,1,236,62.66,0,1,1,59.4,3
2022-09-20,3,3,0,1,111,97.26,5,1,0,93.98,1
2022-09-20,3,4,0,2,233,65.8,0,1,0,62.21,0
2022-09-20,3,5,0,1,83,82.96,0,2,0,84.83,1
2022-09-20,3,6,1,1,252,81.82,15,1,1,79.96,3
2022-09-20,3,7,1,2,4,17.03,15,2,0,20.03,1
2022-09-20,3,8,1,0,117,65.05,0,0,0,66.57,0
2022-09-20,3,9,1,1,307,78.15,15,2,1,80.41,1
2022-09-20,3,10,1,3,53,65.79,10,3,1,66.11,2
2022-09-20,3,11,1,2,37,82.07,10,2,0,86.43,1
2022-09-20,3,12,1,0,31,95.59,5,1,1,93.44,1
2022-09-20,3,13,1,0,389,81.67,15,3,0,83.14,2
2022-09-20,3,14,2,1,140,22.87,0,3,0,20.6,0
2022-09-20,3,15,2,1,192,88.91,0,2,0,89.4,2
2022-09-20,3,16,2,0,26,84.36,15,0,0,85.75,1
2022-09-20,3,17,2,0,169,89.39,20,3,0,85.12,3
2022-09-20,3,18,2,3,91,92.08,0,1,0,89.79,1
2022-09-20,3,19,2,1,93,95.93,15,3,1,99.8,0
2022-09-20,3,20,2,3,99,85.14,20,3,0,82.51,1
2022-09-20,4,1,0,1,22,58.1,20,2,0,60.91,2
2022-09-20,4,2,0,0,20,62.9,20,2,0,58.95,0
2022-09-20,4,3,0,1,91,89.12,5,3,1,84.2,0
2022-09-20,4,4,0,2,41,18.19,5,1,1,22.27,1
2022-09-20,4,5,0,3,25,16.75,0,1,0,12.9,0
2022-09-20,4,6,1,1,74,96.95,10,0,1,96.6,1
2022-09-20,4,7,1,3,154,54.69,5,2,1,51.41,0
2022-09-20,4,8,1,3,219,58.93,5,2,1,56.03,0
2022-09-20,4,9,1,1,364,39.04,10,2,1,40.84,3
2022-09-20,4,10,1,1,163,32.21,20,1,0,29.31,0
2022-09-20,4,11,1,3,186,97.83,20,3,1,95.31,0
2022-09-20,4,12,1,1,6,60.61,20,3,1,61.74,2
2022-09-20,4,13,1,3,158,48.76,20,0,1,45.91,2
2022-09-20,4,14,2,1,10,52.5,0,3,1,53.04,1
2022-09-20,4,15,2,2,58,44.93,5,0,0,41.59,1
2022-09-20,4,16,2,2,62,41.74,0,1,1,40.82,3
2022-09-20,4,17,2,3,30,33.74,5,3,1,36.89,3
2022-09-20,4,18,2,1,165,42.69,20,0,0,44.79,0
2022-09-20,4,19,2,1,311,95.64,10,1,1,91.33,3
2022-09-20,4,20,2,2,169,26.96,10,3,0,23.07,0
2022-09-20,5,1,0,2,24,41.2,10,3,1,41.33,3
2022-09-20,5,2,0,2,17,73.05,10,0,0,71.57,0
2022-09-20,5,3,0,3,114,12.19,20,1,1,15.94,0
2022-09-20,5,4,0,1,61,72.7,0,1,0,74.1,3
2022-09-20,5,5,0,0,92,49.97,15,2,0,48.36,0
2022-09-20,5,6,1,1,35,69.14,0,0,1,70.63,2
2022-09-20,5,7,1,0,437,66.66,15,0,1,71.36,2
2022-09-20,5,8,1,3,73,79.56,0,3,1,81.74,1
2022-09-20,5,9,1,1,191,67.28,15,2,1,67.48,0
2022-09-20,5,10,1,2,28,93.74,15,2,0,94.31,2
2022-09-20,5,11,1,0,141,69.01,10,0,1,72.53,0
2022-09-20,5,12,1,1,152,87.48,15,3,1,85.34,3
2022-09-20,5,13,1,2,192,86.56,10,1,1,87.29,0
2022-09-20,5,14,2,3,141,84.51,20,0,1,82.7,0
2022-09-20,5,15,2,3,100,61.16,10,0,1,57.02,0
2022-09-20,5,16,2,3,1,28.32,0,2,0,23.94,2
2022-09-20,5,17,2,2,41,58.82,5,1,0,58.91,3
2022-09-20,5,18,2,0,7,10.95,10,2,1,6.6,0
2022-09-20,5,19,2,1,36,90.31,10,0,0,93.71,3
2022-09-20,5,20,2,1,106,24.96,5,2,1,22.62,2
2022-09-21,1,1,0,2,83,32.67,10,1,1,28.61,2
2022-09-21,1,2,0,2,329,31.52,0,0,1,29.22,0
2022-09-21,1,3,0,0,196,28.66,10,1,0,30.96,0
2022-09-21,1,4,0,1,24,68.91,15,1,0,68.71,1
2022-09-21,1,5,0,3,285,68.99,0,2,0,72.34,2
2022-09-21,1,6,1,3,238,72.04,5,0,1,68.35,0
2022-09-21,1,7,1,3,12,92.12,10,3,0,87.78,1
2022-09-21,1,8,1,3,62,18.76,20,0,1,16.73,0
2022-09-21,1,9,1,1,135,94.2,0,0,1,90.97,1
2022-09-21,1,10,1,3,80,77.53,10,2,0,80.45,0
2022-09-21,1,11,1,0,117,60.99,0,2,0,57.14,1
2022-09-21,1,12,1,3,155,81.34,5,1,1,83.86,3
2022-09-21,1,13,1,1,62,13.47,20,0,1,13.0,2
2022-09-21,1,14,2,0,234,70.51,20,1,0,72.39,2
2022-09-21,1,15,2,2,66,67.41,15,2,0,69.79,1
2022-09-21,1,16,2,1,237,10.72,0,2,1,7.43,0
2022-09-21,1,17,2,3,32,31.96,10,0,0,36.91,2
2022-09-21,1,18,2,0,6,38.53,10,1,0,35.15,1
2022-09-21,1,19,2,0,5,12.73,10,1,1,15.04,2
2022-09-21,1,20,2,2,44,80.4,15,1,0,79.97,2
2022-09-21,2,1,0,1,62,83.15,15,2,1,86.38,0
2022-09-21,2,2,0,3,53,42.55,5,1,0,39.67,1
2022-09-21,2,3,0,3,40,91.47,20,0,0,86.64,1
2022-09-21,2,4,0,3,45,64.82,0,3,1,63.04,2
2022-09-21,2,5,0,2,79,76.29,5,0,0,72.41,0
2022-09-21,2,6,1,2,87,16.55,10,0,1,16.81,3
