Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,Absolute_Error,Percentage_Error
2023-10-16,2,4,3,1,304.0,269,41.0,272.13,95.77,5.0,3,0,94.98,2,14.2,5.0,63.29770563,0,16,42,4,247.0,25.129999999999995,9.234557013192223
2023-10-16,4,6,2,1,469.0,339,117.0,354.2,37.34,0.0,4,1,35.36,4,4.78,5.0,54.47411579,0,16,42,4,302.0,52.19999999999999,14.73743647656691
2023-10-16,2,14,1,3,349.0,37,54.0,53.1,90.86,10.0,1,1,93.67,2,3.02,2.0,66.8749694,0,16,42,4,36.0,17.1,32.20338983050848
2023-10-16,3,14,1,4,285.0,178,159.0,173.47,88.16,15.0,3,0,92.71,1,4.23,5.0,53.91599915,0,16,42,4,169.0,4.469999999999999,2.5768144347725825
2023-10-16,4,14,1,3,101.0,51,137.0,46.95,80.09,5.0,2,0,84.1,4,5.55,2.0,66.8749694,0,16,42,4,49.0,2.049999999999997,4.366347177848769
2023-10-16,5,14,1,3,241.0,16,180.0,20.68,38.17,10.0,3,1,40.93,4,5.36,2.0,66.8749694,0,16,42,4,41.0,20.32,98.25918762088975
2023-10-16,3,18,1,4,448.0,180,140.0,174.69,60.09,15.0,4,0,61.9,3,5.36,5.0,60.88979077,0,16,42,4,202.0,27.310000000000002,15.633407750872976
2023-10-16,5,6,2,3,226.0,115,159.0,124.34,39.51,0.0,4,0,41.09,1,5.74,2.0,44.65447373,0,16,42,4,92.0,32.34,26.009329258484804
2023-10-16,4,18,1,3,474.0,339,142.0,346.4,29.86,0.0,1,0,33.42,1,4.25,5.0,37.94862726,0,16,42,4,314.0,32.39999999999998,9.353348729792142
2023-10-16,3,6,2,3,438.0,290,44.0,309.32,75.46,15.0,4,1,77.08,1,9.84,5.0,44.65447373,0,16,42,4,274.0,35.31999999999999,11.418595629121944
2023-10-16,2,6,2,3,384.0,196,24.0,188.15,22.45,20.0,3,1,17.59,1,4.42,5.0,44.65447373,0,16,42,4,182.0,6.150000000000006,3.2686686154663867
2023-10-16,1,6,2,4,437.0,40,24.0,53.13,68.08,5.0,1,0,71.26,4,5.82,5.0,41.68578594,0,16,42,4,111.0,57.87,108.92151326933934
2023-10-17,3,9,2,2,442.0,262,26.0,252.06,27.19,10.0,4,1,26.87,3,4.95,5.0,67.95542149,1,17,42,4,273.0,20.939999999999998,8.307545822423231
2023-10-17,3,7,2,2,480.0,293,36.0,304.36,16.96,5.0,4,0,19.18,1,5.34,5.0,61.40703846,1,17,42,4,271.0,33.360000000000014,10.960704428965702
2023-10-17,2,7,2,4,444.0,166,79.0,165.2,88.09,0.0,2,0,84.45,1,6.33,5.0,37.98695129,1,17,42,4,159.0,6.199999999999989,3.75302663438256
2023-10-17,1,7,2,3,389.0,3,148.0,12.27,70.24,0.0,3,1,72.7,3,5.29,2.0,50.56937754,1,17,42,4,37.0,24.73,201.5484922575387
2023-10-17,1,9,2,2,340.0,9,69.0,11.72,53.49,10.0,1,0,54.08,3,9.66,2.0,67.95542149,1,17,42,4,66.0,54.28,463.1399317406143
2023-10-17,1,2,3,3,252.0,53,188.0,57.2,37.29,15.0,4,0,36.92,2,11.91,2.0,64.64704583,1,17,42,4,40.0,17.200000000000003,30.069930069930074
2023-10-17,1,5,3,1,215.0,200,102.0,212.19,99.93,5.0,4,1,97.38,2,10.89,5.0,42.16968972,1,17,42,4,177.0,35.19,16.584193411565106
2023-10-17,2,9,2,1,135.0,33,58.0,38.58,85.05,15.0,2,1,88.52,3,9.87,2.0,32.60206372,1,17,42,4,66.0,27.42,71.07309486780716
2023-10-17,4,5,3,3,338.0,152,55.0,153.65,78.94,5.0,2,0,83.89,1,6.65,5.0,41.64916561,1,17,42,4,172.0,18.349999999999994,11.942726976895537
2023-10-17,5,5,3,3,179.0,151,45.0,158.1,69.82,20.0,2,1,65.34,2,14.5,5.0,41.64916561,1,17,42,4,166.0,7.900000000000006,4.996837444655285
2023-10-17,2,5,3,4,330.0,67,51.0,64.25,18.04,5.0,1,0,17.23,3,6.87,5.0,47.27780075,1,17,42,4,132.0,67.75,105.44747081712063
2023-10-17,3,2,3,2,418.0,143,165.0,144.06,38.77,5.0,1,0,42.57,2,14.29,2.0,36.23978081,1,17,42,4,80.0,64.06,44.46758295154797
2023-10-17,4,2,3,1,248.0,105,56.0,95.08,73.81,10.0,4,1,74.13,3,9.09,5.0,36.24074562,1,17,42,4,143.0,47.92,50.39966344131258
2023-10-17,5,9,2,1,257.0,116,145.0,135.15,57.35,5.0,1,1,56.55,4,8.72,2.0,32.60206372,1,17,42,4,87.0,48.150000000000006,35.62708102108768
2023-10-17,5,2,3,1,122.0,19,55.0,38.64,55.3,0.0,3,0,53.7,1,13.9,2.0,36.24074562,1,17,42,4,27.0,11.64,30.124223602484474
2023-10-17,4,9,2,1,153.0,35,47.0,38.35,38.56,5.0,2,1,40.02,3,7.18,2.0,32.60206372,1,17,42,4,55.0,16.65,43.41590612777053
2023-10-17,3,5,3,1,328.0,244,133.0,252.55,49.82,10.0,2,1,52.03,3,12.37,5.0,42.16968972,1,17,42,4,227.0,25.55000000000001,10.116808552761833
2023-10-17,2,2,3,3,267.0,167,184.0,172.8,10.35,10.0,3,0,11.23,1,12.05,2.0,64.64704583,1,17,42,4,80.0,92.80000000000001,53.70370370370371
2023-10-17,3,10,2,3,88.0,65,155.0,71.58,17.17,10.0,2,0,17.62,2,6.7,2.0,47.60609975,1,17,42,4,44.0,27.58,38.53031573065102
2023-10-17,2,12,2,4,104.0,35,62.0,32.63,36.82,5.0,1,0,38.83,2,5.59,2.0,42.46844304,1,17,42,4,34.0,1.3699999999999974,4.198590254367138
2023-10-17,1,3,3,1,167.0,4,130.0,9.55,31.73,5.0,1,0,36.71,4,12.72,2.0,54.04460047,1,17,42,4,35.0,25.45,266.4921465968586
2023-10-17,2,3,3,2,468.0,326,177.0,334.69,87.05,0.0,3,1,85.19,3,5.34,5.0,58.32290311,1,17,42,4,296.0,38.69,11.55995099943231
2023-10-17,3,3,3,2,248.0,87,93.0,104.26,38.32,0.0,4,0,36.85,4,9.47,5.0,58.32290311,1,17,42,4,139.0,34.739999999999995,33.32054479186648
2023-10-17,4,3,3,4,486.0,118,121.0,131.18,39.32,15.0,4,0,40.93,2,14.32,5.0,30.82337977,1,17,42,4,167.0,35.81999999999999,27.305991767037654
2023-10-17,5,3,3,3,133.0,42,109.0,54.54,96.28,10.0,3,1,101.15,3,6.44,2.0,68.79639409,1,17,42,4,51.0,3.539999999999999,6.490649064906489
2023-10-17,5,20,1,4,252.0,9,189.0,14.04,47.99,5.0,3,0,43.74,1,2.69,2.0,44.33862914,1,17,42,4,47.0,32.96,234.7578347578348
2023-10-17,4,20,1,1,465.0,106,151.0,103.79,93.18,5.0,2,1,88.21,1,3.02,2.0,60.85081387,1,17,42,4,76.0,27.790000000000006,26.775219192600446
2023-10-17,3,20,1,4,204.0,171,154.0,182.84,55.46,20.0,2,0,60.2,1,7.85,5.0,44.33862914,1,17,42,4,172.0,10.840000000000003,5.928680813826298
2023-10-17,2,20,1,2,450.0,19,168.0,22.31,98.22,15.0,2,0,95.98,2,4.73,2.0,32.96178607,1,17,42,4,33.0,10.690000000000001,47.91573285522188
2023-10-17,1,20,1,3,434.0,167,191.0,183.55,41.08,15.0,4,1,41.0,1,6.66,2.0,34.63476238,1,17,42,4,107.0,76.55000000000001,41.705257423045495
2023-10-17,1,16,1,2,345.0,231,71.0,224.01,53.65,5.0,2,0,52.87,4,5.38,5.0,40.85396127,1,17,42,4,200.0,24.00999999999999,10.718271505736347
2023-10-17,2,16,1,2,71.0,55,161.0,59.65,86.25,20.0,1,1,86.25,3,3.67,2.0,40.85396127,1,17,42,4,39.0,20.65,34.61860854987427
2023-10-17,3,16,1,1,222.0,125,142.0,131.85,61.69,20.0,2,0,61.95,2,3.56,2.0,45.54709159,1,17,42,4,75.0,56.849999999999994,43.117178612059156
2023-10-17,4,16,1,3,229.0,6,95.0,-3.98,54.88,10.0,3,0,56.39,1,2.57,2.0,44.27013307,1,17,42,4,40.0,43.98,-1105.0251256281406
2023-10-17,4,7,2,2,220.0,219,29.0,231.32,58.55,20.0,3,1,61.02,3,6.31,5.0,61.40703846,1,17,42,4,219.0,12.319999999999993,5.325955386477603
2023-10-17,5,16,1,1,449.0,332,26.0,322.15,24.09,0.0,1,0,22.22,4,4.92,5.0,45.54709159,1,17,42,4,297.0,25.149999999999977,7.806922241191986
2023-10-17,1,13,2,3,266.0,64,40.0,78.38,89.48,0.0,1,1,89.8,3,7.38,5.0,61.00531293,1,17,42,4,107.0,28.620000000000005,36.514416943097736
2023-10-17,1,1,3,2,168.0,100,198.0,116.88,87.02,5.0,3,0,89.29,1,9.28,2.0,68.02857226,1,17,42,4,88.0,28.879999999999995,24.709103353867214
2023-10-17,2,1,3,3,436.0,357,130.0,373.92,33.03,10.0,1,0,28.93,3,10.62,5.0,53.94633937,1,17,42,4,326.0,47.920000000000016,12.815575524176298
2023-10-17,3,1,3,2,498.0,350,37.0,355.89,97.26,0.0,1,1,94.49,1,7.26,5.0,68.02857226,1,17,42,4,311.0,44.889999999999986,12.613447975498044
2023-10-17,4,1,3,4,336.0,140,90.0,140.62,21.12,10.0,2,1,21.23,2,8.92,5.0,59.27975767,1,17,42,4,199.0,58.379999999999995,41.516142796188305
2023-10-17,5,1,3,2,242.0,60,37.0,74.34,95.8,20.0,4,1,94.97,3,8.19,5.0,68.02857226,1,17,42,4,158.0,83.66,112.53699219800914
2023-10-17,5,19,1,1,184.0,134,43.0,143.65,97.12,15.0,1,0,93.04,2,2.06,5.0,30.22088468,1,17,42,4,154.0,10.349999999999994,7.205012182387743
2023-10-17,1,14,1,4,467.0,415,176.0,429.74,57.7,0.0,1,1,55.03,3,7.68,5.0,53.91599915,1,17,42,4,345.0,84.74000000000001,19.718899799878997
2023-10-17,4,19,1,2,467.0,109,131.0,121.92,98.63,15.0,2,0,101.85,1,3.4,2.0,62.61845714,1,17,42,4,95.0,26.92,22.08005249343832
2023-10-17,2,19,1,1,289.0,19,111.0,36.45,26.02,5.0,3,0,29.56,4,2.71,2.0,30.22088468,1,17,42,4,53.0,16.549999999999997,45.40466392318243
2023-10-17,1,19,1,1,152.0,44,24.0,39.84,12.43,5.0,2,1,9.28,3,7.22,5.0,30.22088468,1,17,42,4,129.0,89.16,223.79518072289156
2023-10-17,5,13,2,2,301.0,163,67.0,177.98,12.61,5.0,1,1,13.49,2,7.41,5.0,37.39417822,1,17,42,4,166.0,11.97999999999999,6.731093381278789
2023-10-17,4,13,2,4,120.0,100,157.0,110.16,45.53,5.0,2,1,41.06,3,8.73,2.0,68.78338511,1,17,42,4,74.0,36.16,32.824981844589686
2023-10-17,3,13,2,1,274.0,216,134.0,210.75,91.99,20.0,4,0,94.73,3,4.19,5.0,51.86841117,1,17,42,4,205.0,5.75,2.7283511269276395
2023-10-17,2,13,2,3,424.0,202,135.0,217.33,99.03,5.0,2,1,103.97,1,4.37,5.0,61.00531293,1,17,42,4,175.0,42.33000000000001,19.47729259651222
2023-10-17,3,19,1,2,273.0,225,61.0,221.1,26.44,10.0,3,1,23.27,4,3.62,5.0,62.61845714,1,17,42,4,230.0,8.900000000000006,4.025327905924923
2023-10-17,2,14,1,2,297.0,165,135.0,174.81,81.42,20.0,3,1,79.41,4,3.66,5.0,65.79309402,1,17,42,4,183.0,8.189999999999998,4.685086665522566
2023-10-17,3,14,1,2,225.0,166,46.0,163.35,31.67,10.0,4,0,28.39,2,7.52,5.0,65.79309402,1,17,42,4,191.0,27.650000000000006,16.926844199571477
2023-10-17,4,14,1,4,147.0,52,152.0,51.85,44.98,15.0,4,0,47.47,2,2.64,2.0,53.91599915,1,17,42,4,66.0,14.149999999999999,27.290260366441654
2023-10-17,4,4,3,3,117.0,19,100.0,28.47,89.78,10.0,1,0,86.27,3,11.9,2.0,37.33618039,1,17,42,4,59.0,30.53,107.23568668774148
2023-10-17,5,4,3,2,470.0,410,35.0,400.61,91.42,20.0,4,0,88.11,1,9.75,5.0,38.49356443,1,17,42,4,361.0,39.610000000000014,9.887421681935052
2023-10-17,5,15,1,1,238.0,52,194.0,63.85,24.08,15.0,2,0,19.9,1,5.81,2.0,33.53970008,1,17,42,4,80.0,16.15,25.293657008613934
2023-10-17,4,15,1,3,276.0,228,198.0,244.99,63.8,0.0,2,1,61.82,1,3.13,5.0,43.01321323,1,17,42,4,248.0,3.009999999999991,1.2286215763908692
2023-10-17,3,15,1,3,403.0,265,111.0,273.68,88.51,15.0,1,1,88.71,3,3.29,5.0,43.01321323,1,17,42,4,257.0,16.680000000000007,6.094709149371531
2023-10-17,2,15,1,1,429.0,402,38.0,414.93,40.15,5.0,1,1,39.73,1,5.4,5.0,33.53970008,1,17,42,4,346.0,68.93,16.612440652640206
2023-10-17,3,4,3,3,350.0,200,20.0,204.84,46.63,0.0,3,1,43.59,4,12.77,5.0,37.33618039,1,17,42,4,210.0,5.159999999999997,2.519039250146454
2023-10-17,1,15,1,2,250.0,6,53.0,-1.56,57.09,10.0,2,1,53.09,2,5.17,2.0,37.8393145,1,17,42,4,45.0,46.56,-2984.6153846153848
2023-10-17,2,17,1,2,321.0,33,102.0,35.88,19.39,0.0,4,1,20.67,1,4.64,2.0,51.70784333,1,17,42,4,68.0,32.12,89.52062430323299
2023-10-17,3,17,1,2,485.0,346,34.0,347.29,19.69,0.0,3,0,21.96,2,2.09,5.0,51.70784333,1,17,42,4,338.0,9.29000000000002,2.6749978404215553
2023-10-17,4,17,1,2,455.0,115,170.0,111.08,92.61,20.0,3,0,90.04,3,7.71,2.0,51.70784333,1,17,42,4,104.0,7.079999999999998,6.373784659704716
2023-10-17,5,17,1,4,336.0,303,21.0,307.16,22.28,10.0,1,0,19.09,1,5.54,5.0,35.636969,1,17,42,4,307.0,0.160000000000025,0.05209011590051602
2023-10-17,4,12,2,4,333.0,77,88.0,95.44,57.31,5.0,4,1,59.44,1,6.09,5.0,42.46844304,1,17,42,4,149.0,53.56,56.119027661357926
2023-10-17,3,12,2,2,488.0,465,76.0,471.32,81.05,5.0,4,1,86.04,3,7.62,5.0,56.50089137,1,17,42,4,347.0,124.32,26.376983790206225
2023-10-17,1,17,1,2,484.0,286,65.0,283.82,98.02,15.0,3,1,96.2,1,6.57,5.0,51.70784333,1,17,42,4,294.0,10.180000000000007,3.5867803537453344
2023-10-17,1,12,2,4,238.0,181,98.0,172.85,79.69,10.0,1,1,82.2,2,4.58,5.0,42.46844304,1,17,42,4,159.0,13.849999999999994,8.012727798669363
2023-10-17,1,8,2,4,294.0,238,38.0,241.94,57.55,0.0,2,0,54.3,3,8.53,5.0,54.30179408,1,17,42,4,214.0,27.939999999999998,11.548317764735057
2023-10-17,3,8,2,1,372.0,51,175.0,64.56,18.67,10.0,4,0,15.79,1,5.18,2.0,53.69658275,1,17,42,4,45.0,19.560000000000002,30.29739776951673
2023-10-17,5,14,1,3,483.0,378,60.0,388.69,37.58,5.0,1,0,32.59,1,3.9,5.0,66.8749694,1,17,42,4,358.0,30.689999999999998,7.8957523990841025
2023-10-17,1,6,2,3,391.0,223,44.0,214.47,89.56,20.0,1,1,93.43,2,7.25,5.0,44.65447373,1,17,42,4,236.0,21.53,10.038700051289224
2023-10-17,2,6,2,2,90.0,53,47.0,44.01,51.47,15.0,1,0,54.07,4,3.68,2.0,35.57975443,1,17,42,4,60.0,15.990000000000002,36.33265167007499
2023-10-17,3,6,2,3,491.0,453,121.0,465.56,74.77,10.0,1,1,79.69,3,6.09,5.0,44.65447373,1,17,42,4,366.0,99.56,21.38499871122949
2023-10-17,4,6,2,2,110.0,23,113.0,17.33,29.24,10.0,1,0,30.82,1,4.08,2.0,35.57975443,1,17,42,4,58.0,40.67,234.67974610502026
2023-10-17,5,6,2,4,433.0,41,35.0,44.72,74.15,15.0,1,0,71.98,1,8.17,5.0,41.68578594,1,17,42,4,147.0,102.28,228.7119856887299
2023-10-17,2,8,2,3,158.0,150,97.0,156.72,52.68,0.0,3,1,51.54,1,8.71,5.0,36.82096495,1,17,42,4,163.0,6.280000000000001,4.00714650331802
2023-10-17,1,4,3,1,410.0,390,156.0,406.57,57.28,20.0,1,0,57.82,1,6.21,5.0,63.29770563,1,17,42,4,350.0,56.56999999999999,13.913963155176228
2023-10-17,1,10,2,1,278.0,222,62.0,240.91,54.94,15.0,3,1,54.15,2,5.58,5.0,42.18455077,1,17,42,4,200.0,40.91,16.981445353036403
2023-10-17,2,10,2,3,92.0,85,45.0,82.33,75.58,10.0,2,0,70.67,4,8.42,5.0,47.60609975,1,17,42,4,127.0,44.67,54.25725737884125
2023-10-17,4,10,2,1,447.0,158,127.0,167.13,80.48,10.0,2,1,82.42,2,7.18,5.0,42.18455077,1,17,42,4,162.0,5.1299999999999955,3.069466882067849
2023-10-17,5,10,2,4,381.0,29,39.0,20.27,28.89,0.0,3,1,27.86,4,9.28,2.0,57.36932106,1,17,42,4,40.0,19.73,97.3359644795264
2023-10-17,5,8,2,4,258.0,232,82.0,239.2,49.47,20.0,1,1,51.7,4,3.95,5.0,54.30179408,1,17,42,4,223.0,16.19999999999999,6.772575250836116
2023-10-17,4,8,2,2,443.0,266,138.0,283.37,32.29,20.0,3,0,31.16,1,9.35,5.0,31.85801651,1,17,42,4,243.0,40.370000000000005,14.24639164343438
2023-10-17,2,4,3,4,58.0,46,158.0,61.08,13.99,15.0,3,0,14.64,3,6.94,2.0,37.27299869,1,17,42,4,48.0,13.079999999999998,21.41453831041257
2023-10-17,5,7,2,3,408.0,150,76.0,147.58,11.28,0.0,2,1,6.75,4,3.57,5.0,50.56937754,1,17,42,4,188.0,40.41999999999999,27.388535031847123
2023-10-17,5,12,2,2,477.0,126,153.0,138.18,57.05,20.0,1,1,57.9,4,5.78,2.0,56.50089137,1,17,42,4,106.0,32.18000000000001,23.288464321898978
2023-10-17,4,18,1,3,211.0,71,69.0,90.89,79.65,15.0,2,1,76.1,2,4.47,5.0,37.94862726,1,17,42,4,153.0,62.11,68.33535042358895
2023-10-17,1,18,1,2,212.0,33,35.0,23.3,49.05,0.0,4,1,46.34,1,2.42,2.0,69.47547746,1,17,42,4,60.0,36.7,157.5107296137339
2023-10-17,5,18,1,1,203.0,2,53.0,10.86,93.44,10.0,3,1,90.86,1,2.62,2.0,32.98202575,1,17,42,4,51.0,40.14,369.6132596685083
2023-10-17,1,11,2,4,498.0,471,41.0,472.15,93.6,0.0,3,0,88.72,1,4.43,5.0,31.37554084,1,17,42,4,361.0,111.14999999999998,23.54124748490945
2023-10-17,2,11,2,4,385.0,301,38.0,291.7,21.96,20.0,4,0,20.13,1,5.66,5.0,31.37554084,1,17,42,4,288.0,3.6999999999999886,1.2684264655467907
2023-10-17,3,11,2,4,401.0,42,133.0,41.89,25.82,5.0,1,0,29.55,3,6.95,2.0,31.37554084,1,17,42,4,66.0,24.11,57.555502506564814
2023-10-17,4,11,2,2,229.0,150,34.0,164.81,82.99,5.0,4,1,87.04,4,7.54,5.0,49.8070764,1,17,42,4,208.0,43.19,26.20593410594017
2023-10-17,5,11,2,4,387.0,387,149.0,381.61,26.79,15.0,4,0,30.06,1,6.27,5.0,31.37554084,1,17,42,4,373.0,8.610000000000014,2.256230182647209
2023-10-17,3,18,1,1,81.0,68,54.0,59.28,87.94,0.0,1,0,90.98,2,5.04,5.0,32.98202575,1,17,42,4,159.0,99.72,168.21862348178138
2023-10-17,2,18,1,1,431.0,161,177.0,173.32,95.06,0.0,1,1,91.43,1,6.0,2.0,32.98202575,1,17,42,4,108.0,65.32,37.687514424186475
2023-10-18,1,1,3,1,286.0,108,31.0,120.45,72.33,10.0,2,0,72.86,2,5.46,5.0,44.98160475,2,18,42,4,188.0,67.55,56.08136156081361
2023-10-18,5,18,1,2,86.0,40,50.0,32.82,76.94,15.0,1,1,75.95,2,5.4,2.0,69.47547746,2,18,42,4,29.0,3.8200000000000003,11.639244363193175
2023-10-18,4,18,1,4,250.0,10,34.0,6.67,61.36,5.0,3,0,60.24,3,5.92,2.0,60.88979077,2,18,42,4,29.0,22.33,334.78260869565213
2023-10-18,3,18,1,4,242.0,106,20.0,118.43,48.88,20.0,1,0,49.12,2,6.72,5.0,60.88979077,2,18,42,4,141.0,22.569999999999993,19.05767119817613
2023-10-18,2,18,1,2,332.0,36,20.0,30.92,30.36,10.0,4,1,28.31,3,3.61,5.0,69.47547746,2,18,42,4,101.0,70.08,226.64941785252265
2023-10-18,1,18,1,4,148.0,45,125.0,59.19,75.9,20.0,1,0,74.63,1,3.39,2.0,60.88979077,2,18,42,4,33.0,26.189999999999998,44.24733907754688
2023-10-18,5,16,1,4,179.0,104,40.0,120.26,67.7,10.0,3,0,72.53,4,7.62,5.0,63.14950037,2,18,42,4,179.0,58.739999999999995,48.84417096291368
2023-10-18,5,6,2,4,78.0,56,163.0,47.37,43.0,10.0,2,0,45.37,4,9.67,2.0,41.68578594,2,18,42,4,37.0,10.369999999999997,21.891492505805356
2023-10-18,5,5,3,1,335.0,221,148.0,237.0,41.93,15.0,4,0,39.89,3,10.91,5.0,42.16968972,2,18,42,4,242.0,5.0,2.109704641350211
2023-10-18,4,6,2,1,112.0,87,133.0,102.82,99.18,5.0,2,0,103.99,1,8.93,2.0,54.47411579,2,18,42,4,88.0,14.819999999999993,14.413538222135767
2023-10-18,1,16,1,4,267.0,42,87.0,50.24,35.62,20.0,1,1,37.97,1,2.97,2.0,63.14950037,2,18,42,4,38.0,12.240000000000002,24.363057324840767
2023-10-18,5,17,1,4,175.0,94,137.0,104.45,65.56,5.0,2,0,62.91,4,2.56,2.0,35.636969,2,18,42,4,82.0,22.450000000000003,21.49353757778842
2023-10-18,4,5,3,1,238.0,118,136.0,109.64,56.01,5.0,1,0,54.25,1,9.69,2.0,42.16968972,2,18,42,4,91.0,18.64,17.001094491061657
2023-10-18,3,5,3,4,484.0,469,157.0,487.9,26.17,15.0,1,0,24.18,2,13.41,5.0,47.27780075,2,18,42,4,354.0,133.89999999999998,27.444148391063738
2023-10-18,2,5,3,4,227.0,19,56.0,19.67,79.96,20.0,2,1,78.38,4,6.79,2.0,47.27780075,2,18,42,4,39.0,19.33,98.27147941026942
2023-10-18,1,5,3,2,375.0,47,173.0,64.12,67.78,0.0,3,1,67.52,3,13.93,2.0,50.99025727,2,18,42,4,37.0,27.120000000000005,42.295695570804746
2023-10-18,2,1,3,4,221.0,140,86.0,150.49,38.82,20.0,1,0,34.16,1,6.84,5.0,59.27975767,2,18,42,4,200.0,49.50999999999999,32.899195959864436
2023-10-18,3,6,2,3,286.0,154,57.0,144.71,15.56,20.0,4,1,18.62,4,4.88,5.0,44.65447373,2,18,42,4,186.0,41.28999999999999,28.532927924815137
2023-10-18,3,1,3,3,144.0,129,130.0,121.54,72.88,10.0,1,0,75.66,1,12.09,2.0,53.94633937,2,18,42,4,106.0,15.540000000000006,12.785914102353138
2023-10-18,4,1,3,4,153.0,118,157.0,117.55,29.78,20.0,1,1,25.62,3,14.09,2.0,59.27975767,2,18,42,4,86.0,31.549999999999997,26.839642705231814
2023-10-18,5,1,3,2,457.0,376,146.0,389.07,37.26,10.0,1,1,38.24,1,8.26,5.0,68.02857226,2,18,42,4,346.0,43.06999999999999,11.069987405865266
2023-10-18,5,14,1,4,289.0,211,55.0,204.88,44.95,20.0,3,1,41.79,3,4.69,5.0,53.91599915,2,18,42,4,216.0,11.120000000000005,5.42756735650137
2023-10-18,2,8,2,2,385.0,92,198.0,87.13,24.99,10.0,2,1,22.64,3,6.08,2.0,31.85801651,2,18,42,4,64.0,23.129999999999995,26.54653965339148
2023-10-18,3,8,2,3,474.0,26,45.0,34.67,31.43,0.0,3,0,31.38,2,7.19,2.0,36.82096495,2,18,42,4,47.0,12.329999999999998,35.56388808768387
2023-10-18,1,19,1,1,455.0,85,133.0,89.04,31.85,20.0,2,0,33.17,4,2.32,2.0,30.22088468,2,18,42,4,54.0,35.040000000000006,39.353099730458226
2023-10-18,2,19,1,3,166.0,80,93.0,75.22,60.72,10.0,3,0,61.36,4,7.61,2.0,59.16028672,2,18,42,4,54.0,21.22,28.21058229194363
2023-10-18,3,19,1,3,219.0,149,109.0,165.72,75.56,0.0,2,1,76.49,4,6.96,5.0,59.16028672,2,18,42,4,166.0,0.28000000000000114,0.16895969104513706
2023-10-18,4,17,1,4,182.0,15,199.0,13.52,58.26,0.0,4,0,56.74,1,2.09,2.0,35.636969,2,18,42,4,64.0,50.480000000000004,373.37278106508876
2023-10-18,3,17,1,2,436.0,399,141.0,389.1,26.31,0.0,4,0,23.33,1,5.4,5.0,51.70784333,2,18,42,4,362.0,27.100000000000023,6.964790542277055
2023-10-18,3,3,3,3,238.0,53,157.0,58.9,49.48,10.0,4,0,48.67,1,14.09,2.0,68.79639409,2,18,42,4,57.0,1.8999999999999986,3.2258064516129012
2023-10-18,2,3,3,3,97.0,97,124.0,88.9,42.87,10.0,2,0,45.91,3,6.03,2.0,68.79639409,2,18,42,4,89.0,0.09999999999999432,0.11248593925758639
2023-10-18,1,3,3,2,66.0,12,168.0,23.29,51.18,5.0,2,1,55.96,1,12.21,2.0,58.32290311,2,18,42,4,48.0,24.71,106.09703735508802
2023-10-18,2,17,1,2,62.0,5,188.0,23.05,17.64,10.0,1,0,20.46,1,2.59,2.0,51.70784333,2,18,42,4,64.0,40.95,177.6572668112798
2023-10-18,4,16,1,1,319.0,141,37.0,155.27,31.41,15.0,3,1,31.75,3,5.98,5.0,45.54709159,2,18,42,4,191.0,35.72999999999999,23.01152830553229
2023-10-18,1,17,1,3,457.0,190,57.0,185.64,85.46,10.0,4,0,87.05,4,5.21,5.0,62.08787923,2,18,42,4,188.0,2.3600000000000136,1.2712777418659846
2023-10-18,3,20,1,2,358.0,309,113.0,308.56,56.58,5.0,3,0,51.86,1,2.34,5.0,32.96178607,2,18,42,4,268.0,40.56,13.144931293751622
2023-10-18,4,20,1,2,422.0,14,88.0,6.71,66.46,15.0,3,0,69.37,2,3.02,2.0,32.96178607,2,18,42,4,39.0,32.29,481.22205663189266
2023-10-18,5,20,1,4,220.0,157,109.0,176.42,58.48,5.0,2,1,55.28,3,7.64,5.0,44.33862914,2,18,42,4,178.0,1.5800000000000125,0.8955900691531644
2023-10-18,1,12,2,4,74.0,14,80.0,11.53,32.89,5.0,3,0,33.71,1,3.46,2.0,42.46844304,2,18,42,4,62.0,50.47,437.72766695576763
2023-10-18,2,12,2,3,396.0,341,39.0,352.82,63.52,20.0,2,1,66.01,2,9.39,5.0,50.80272085,2,18,42,4,318.0,34.81999999999999,9.869055042231164
2023-10-18,3,12,2,2,204.0,114,136.0,113.18,14.44,10.0,1,0,12.24,3,7.06,2.0,56.50089137,2,18,42,4,99.0,14.180000000000007,12.528715320728049
2023-10-18,4,12,2,1,310.0,195,91.0,212.49,51.75,0.0,4,1,49.83,3,9.56,5.0,40.35119926,2,18,42,4,224.0,11.509999999999991,5.41672549296437
2023-10-18,1,6,2,4,185.0,10,180.0,29.33,42.98,5.0,3,1,45.14,3,8.94,2.0,41.68578594,2,18,42,4,62.0,32.67,111.3876576883737
2023-10-18,2,6,2,4,72.0,28,145.0,37.18,10.77,5.0,1,1,9.64,4,8.42,2.0,41.68578594,2,18,42,4,65.0,27.82,74.82517482517483
2023-10-18,5,12,2,3,141.0,118,200.0,114.2,85.19,20.0,2,1,81.93,4,7.75,2.0,50.80272085,2,18,42,4,90.0,24.200000000000003,21.19089316987741
